corp_code,corp_name,stock_code,is_listed,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024
00261735,위노바,039790,True,20210305000097,20220330000538,20230330000692,20240328000298,20250418000250
00261957,한국정보공학,039740,True,20210323000717,20220322000333,20230322000769,20240321001108,20250320000894
00263140,휴스토리,046400,True,20210322000717,20220322000581,20230322000849,20240321000143,20250320000983
00263168,에스피반도체통신,,False,20210331001281,20220331001889,20230331002166,20240401002263,20250331002237
00263371,한국경제TV,039340,True,20210326000643,20220317000615,20230324000965,20240322000707,20250320000818
00263423,테크밸리,,False,20210323000272,20220328000207,20230330000651,20240328000600,20250328001806
00264228,위즈코프,038620,True,20210317001103,20220321000819,20230321000864,20240320001532,20250318001109
00264255,바텍,043150,True,20210323000217,20220321001160,20230321000681,20240320000954,20250318000546
00264918,포앤티,,False,20210326000498,20220330000664,20230330000642,20240328001544,20250328001398
00264945,나이스정보통신,036800,True,20210317001306,20220317001264,20230321000117,20240318000876,20250317000835
00265005,옴니시스템,057540,True,20210322000856,20220321001413,20230320000828,20240318000627,20250317000849
00265041,삼양케이씨아이,036670,True,20210312000686,20220311000895,20230310000886,20240311000004,20250313000916
00265290,이매진,,False,20210607000280,20220330001717,20230329000751,20240326000527,20250326000292
00265324,CJ ENM,035760,True,20210416000249,20220321001256,20230320000724,20240318000857,20250319000884
00266961,NAVER,035420,True,20210316001214,20220304000687,20230314001049,20240318000844,20250318000645
00267881,보성파워텍,006910,True,20210323000909,20220323001151,20230323001514,20240320001460,20250319000901
00267942,큐캐피탈,016600,True,20210322000738,20220321001290,20230317001056,20240318000949,20250318000977
00267979,한일화학,007770,True,20210317000702,20220317000729,20230322001081,20240319000491,20250320001113
00268011,일레덱스홀딩스,033550,True,20210331002857,20220513001177,20230329000576,20240327000897,20250327000873
00268118,코맥스,036690,True,20210323000977,20220331001687,20230315001379,20240322000021,20250411001601
00268163,케이아이티,,False,20210329000436,20220330000058,20230329000161,20240329000323,20250331000546
00268251,다산네트웍스,039560,True,20210331002437,20220323000997,20230323001377,20240321001257,20250321001345
00269241,주연테크,044380,True,20210322000838,20220317000997,20230316000935,20240321001487,20250320000220
00269612,파워로직스,047310,True,20210316000684,20220314001162,20230314001022,20240312000707,20250311000942
00269852,폴라리스오피스,041020,True,20210316000923,20220318001020,20230321001332,20240320001451,20250321001589
00269889,누리플렉스,040160,True,20210323000626,20220330001201,20230321001483,20240403001120,20250327000145
00269922,인바디,041830,True,20210316001093,20220317000681,20230321001189,20240318000741,20250317000816
00269940,하나투어,039130,True,20210329000797,20220317001007,20230316001406,20240321001614,20250320001129
00270113,멕아이씨에스,058110,True,20210604000258,20220318001091,20230317001049,20240318000001,20250317000001
00273420,이스트소프트,047560,True,20210316000994,20220324000878,20230321000967,20240320001567,20250326000569
00274933,신세계푸드,031440,True,20210316001196,20220321000592,20230320000295,20240318000520,20250317000635
00275251,아이비케이캐피탈,,False,20210329000398,20220328000922,20230331000753,20240329001966,20250414001893
00276834,KX하이텍,052900,True,20210317000819,20220314000951,20230317000963,20240318000742,20250317000960
00277736,한일네트웍스,046110,True,20210316000768,20220318000959,20230331001987,20240329001571,20250328000985
00278373,여천NCC,,False,20210330001435,20220331002019,20230331000119,20240401003639,20250331003626
00287788,정상제이엘에스,040420,True,20210317000257,20220315000288,20230314000288,20240313000193,20250312000876
00288343,삼영이엔씨,065570,True,20210401002242,20220321000976,20230321000893,20240320001112,20250321000714
00291152,디비엘,041500,True,20210331000603,20220331002122,20230331001159,20240329000901,20250331001350
00291231,우전,052270,True,20210330001407,20220331001089,20230330000763,20240329002214,20250328001781
00294511,시큐아이,,False,20210331000585,20220331000209,20230331000071,20240401002721,20250331000491
00295547,디지아이,043360,True,20210316000129,20220315000236,20230314000104,20240320000715,20250311000585
00296005,우리로,046970,True,20210615000527,20220323000848,20230321000887,20240320000227,20250320000968
00296324,큐로홀딩스,051780,True,20210312001205,20220311001078,20230314001072,20240318000885,20250320001151
00297095,나라엠앤디,051490,True,20210322000634,20220322000735,20230323000413,20240321000571,20250320000687
00297934,피씨디렉트,051380,True,20210304000343,20220418000332,20230331001688,20240314000773,20250328000698
00297989,오르비텍,046120,True,20210317001025,20220531002714,20230320000685,20240320000467,20250318001153
00298270,안랩,053800,True,20210316001186,20220318000583,20230317000747,20240320000804,20250321000498
00298447,아모텍,052710,True,20210315000584,20220315000752,20230321000790,20240321001437,20250318000600
00299358,트레스,102210,True,20210323000690,20220331002926,20230320000824,20240329002221,20250331003251
00299367,에스엘엘중앙,,False,20210331002980,20220331003091,20230329000977,20240401002878,20250331003941
00299464,초록뱀미디어,047820,True,20210330000707,20220322001073,20230322001131,20240320001829,20250321001771
00300399,일신레져,,False,20210330000917,20220330001378,20230316000732,20240329001377,20250328000776
00300405,오리엔트정공,065500,True,20210329001044,20220321001150,20230322001034,20240412003697,20250408001066
00300557,위니아,071460,True,20210322000357,20220317001294,20230413002259,20240329002289,20250331001973
00301112,삼화네트웍스,046390,True,20210322000251,20220322000295,20230323000380,20240321001036,20250320000129
00301246,SFA반도체,036540,True,20210319000787,20220318000698,20230320000643,20240320000826,20250321000463
00301422,우수AMS,066590,True,20210319000596,20220321001537,20230327000733,20240315000931,20250317000709
00302582,캐스텍코리아,071850,True,20210318000614,20220317001009,20230322000404,20240320000479,20250321000666
00302634,현대트랜시스,,False,20210326000909,20220330001638,20230330000746,20240329000663,20250331003777
00302926,현대로템,064350,True,20210602000352,20220315000952,20230310001083,20240320000873,20250321001612
00303703,CS,065770,True,20210312000454,20220317000497,20230316000888,20240321001466,20250320000616
00303794,쇼박스,086980,True,20210310001210,20220315001143,20230315001421,20240313001426,20250317000833
00303873,CJ CGV,079160,True,20210319001272,20220321001182,20230320001054,20240318000720,20250321001474
00304076,케이엔솔,053080,True,20210319000763,20220318000901,20230320000803,20240322000899,20250314000949
00304401,텔라움,047730,True,20210331003022,20220331000993,20230328000631,20240321001808,20250319000875
00304915,코리아에셋투자증권,190650,True,20200629000379,20210622000164,20220622000380,20230622000218,20240620000167
00305570,서울리거,043710,True,20210322001112,20220401000274,20230322001326,20240321001703,20250314001083
00305668,새론오토모티브,075180,True,20210318000800,20220318001063,20230316000818,20240321000841,20250321000868
00306162,상상인,038540,True,20210319001308,20220328000865,20230323001110,20240320001109,20250318000765
00306454,한국정보인증,053300,True,20210316001220,20220316001369,20230315001331,20240319000819,20250317000907
00307028,경남제약,053950,True,20210618000311,20220323000703,20230322000839,20240320001834,20250312000888
00307037,더스텔라,065310,True,20210331003317,20220331001052,20230331001191,20240401001400,20250328001899
00307189,에스케이엔펄스,057500,True,20210331002265,20220331000233,20230331003078,20240329000121,20250328001189
00307222,YBM넷,057030,True,20210317001083,20220323000611,20230323001037,20240321001738,20250320000974
00307897,신한카드,032710,True,20210317000810,20220316001253,20230315001186,20240318000736,20250318001133
00309503,한국항공우주,047810,True,20210415000506,20220322000955,20230321001514,20240326000812,20250318001067
00309831,알에프텍,061040,True,20210331002862,20220322000656,20230321001150,20240319000654,20250321001346
00310156,셀루메드,049180,True,20210330000514,20220321001184,20230322000897,20240322000851,20250331003364
00312048,이지시스템,,False,20210331000515,20220328000432,20230331002270,20240329001186,20250331002617
00314718,씨브이네트,,False,20210331002050,20220331002473,20230331003271,20240401002946,20250331002676
00314790,코레이트자산운용,,False,20210331001460,20220331003087,20230329001216,20240401002440,20250328001014
00317210,성호전자,043260,True,20210319001221,20220321001056,20230317000886,20240319000867,20250321001917
00321204,지에이이노더스,076340,True,20210318000433,20220322000542,20230321000275,20240319000287,20250319000137
00323549,리딩투자증권,,False,20200629000378,20210712000387,20220629000433,20230629000195,20250401000050
00324867,새롬정보시스템,,False,20210331001051,20220331002463,20230331003671,20240329002877,20250331003073
00326731,바이오니아,064550,True,20210608000029,20220318000661,20230322000945,20240320001893,20250321001743
00327396,옵트론텍,082210,True,20210423000398,20220317001322,20230322001277,20240320000993,20250324000082
00328191,케이에스피,073010,True,20210318000598,20220317000787,20230316000298,20240314000618,20250313000959
00329093,코데즈컴바인,047770,True,20210317001257,20220321001244,20230321000701,20240313001497,20250318000907
00330044,캠시스,050110,True,20210318000538,20220317001090,20230316001353,20240321000965,20250320000826
00330424,LS증권,078020,True,20210317000957,20220317000673,20230316001115,20240321001311,20250319000847
00332468,에이치디현대삼호,,False,20210315001050,20220314000887,20230317000798,20240315000847,20250319001046
00334040,갤럭시게이트,,False,20210329000890,20220329000284,20230328001117,20240326000797,20250327001113
00335076,오픈베이스,049480,True,20210331001149,20220331000651,20230327000282,20240314001586,20250320001668
00335553,디지털타임스,,False,20210331002732,20220330000819,20230331000567,20240401000395,20250331001839
00336297,고려신용정보,049720,True,20210329001118,20220321000652,20230404002922,20240320001055,20250317000548
00336817,HLB제약,047920,True,20210601000298,20220322000554,20230323000177,20240319000581,20250318001392
00339391,한화시스템,272210,True,20210511000265,20220516000217,20230411001656,20240516000399,20250314001773
00340005,마이다스아이티,,False,20210430000912,20220429000537,20230502000332,20240429001198,20250430001547
00340111,티맥스소프트,,False,20210407003034,20220331001625,20230428001544,20240329000918,20250331000939
00340272,에스폴리텍,050760,True,20210319001432,20220318000897,20230321001015,20240320000899,20250318000451
00340795,삼중테크,,False,20210413001356,20220330000135,20230330000008,20240408002507,20250328000075
