year,corp_code,corp_name,dr,dur,tenor,is_range,best_grade,best_spot,dr_diff
2021,00203315,콘텐트리중앙,2.665,5.645,5.5,False,AA-,2.725116,-0.060115999999999836
2021,00203582,한솔홈데코,2.47,7.05,7.0,False,AAA,2.49465,-0.02464999999999984
2021,00204642,티비씨,2.96,5.73,5.5,False,AA-,2.725116,0.2348840000000001
2021,00206039,경남스틸,2.65,10.489,10.5,False,AAA,2.57102,0.07898000000000005
2021,00206686,케이피엠테크,3.25,10.25,10.0,False,AA,3.312837,-0.06283700000000003
2021,00216647,원익홀딩스,2.855,11.36,11.5,False,AA+,2.948141,-0.09314100000000014
2021,00217743,화성밸브,3.35,6.9329,7.0,False,AA-,2.97718,0.37281999999999993
2021,00219097,BGF,3.415,8.64,8.5,False,AA-,3.334227,0.0807730000000002
2021,00219361,해성산업,2.83,6.89,7.0,False,AA,2.756563,0.0734370000000002
2021,00219574,코스맥스비티아이,3.48,6.67,6.5,False,AA-,2.892407,0.587593
2021,00220969,오공,2.735,7.925,8.0,False,AA+,2.703755,0.031244999999999745
2021,00221728,하츠,2.15,5.58,5.5,False,AAA,2.439486,-0.28948600000000013
2021,00222295,롯데캐피탈,3.6,11.69,11.5,False,AA,3.452584,0.1474160000000002
2021,00222532,LG헬로비전,2.1,12.0,12.0,False,AAA,2.603185,-0.5031849999999998
2021,00223762,KT지니뮤직,2.5,8.4,8.5,False,AAA,2.527114,-0.027114000000000082
2021,00225706,JW생명과학,3.49,7.6,7.5,False,AA-,3.094756,0.3952440000000004
2021,00226866,인탑스,2.92,5.56,5.5,False,AA-,2.725116,0.19488400000000006
2021,00230425,나노엔텍,3.5,9.56,9.5,False,AA-,3.58036,-0.08036000000000021
2021,00230814,휴림에이텍,2.71,6.98,7.0,False,AA,2.756563,-0.04656299999999991
2021,00230911,HRS,2.98,7.95,8.0,False,AA,2.937998,0.042002000000000095
2021,00231831,조아제약,2.595,8.517,8.5,False,AAA,2.527114,0.06788600000000011
2021,00231929,지에스이피에스,3.52,10.1,10.0,False,AA-,3.706293,-0.18629300000000004
2021,00238199,로지시스,2.81,7.13,7.0,False,AA,2.756563,0.05343700000000018
2021,00242712,엘컴텍,2.25,9.68,9.5,False,AAA,2.549255,-0.29925500000000005
2021,00243988,에스케이브로드밴드,2.69,9.0,9.0,False,AA+,2.791132,-0.10113200000000022
2021,00244455,케이티앤지,13.545,8.41,8.5,True,AA-,3.334227,10.210773
2021,00244783,한네트,2.96,9.32,9.5,False,AA+,2.835346,0.12465400000000004
2021,00249034,드림라인,2.865,8.065,8.0,False,AA,2.937998,-0.07299799999999967
2021,00249894,테라젠이텍스,2.97,5.92,6.0,False,AA-,2.808404,0.1615960000000003
2021,00254948,한화호텔앤드리조트,3.5,6.015,6.0,False,AA-,2.808404,0.6915960000000001
2021,00256715,국순당,3.24,7.96,8.0,False,AA-,3.213728,0.026272000000000073
2021,00258421,기산텔레콤,3.015,8.68,8.5,False,AA,3.030091,-0.015090999999999966
2021,00260356,산은캐피탈,2.82,6.37,6.5,False,AA-,2.892407,-0.07240700000000011
2021,00260383,대한유화,2.96,7.5,7.5,False,AA,2.846848,0.11315199999999992
2021,00260958,케이티알파,2.4,6.42,6.5,False,AAA,2.476114,-0.07611400000000001
2021,00261009,감성코퍼레이션,2.12,8.72,8.5,False,AAA,2.527114,-0.407114
2021,00261373,마크로젠,2.52,2.62,2.5,False,AA-,2.362378,0.15762199999999993
2021,00263168,에스피반도체통신,2.0,3.67,3.5,False,AAA,2.322077,-0.32207700000000017
2021,00263371,한국경제TV,2.78,9.2105,9.0,False,AA+,2.791132,-0.011132000000000364
2021,00265324,CJ ENM,3.315,6.63,6.5,False,AA-,2.892407,0.422593
2021,00266961,NAVER,3.555,13.705,13.5,False,AA,3.647711,-0.09271099999999999
2021,00269922,인바디,0.66,10.35,10.5,False,AAA,2.57102,-1.9110199999999997
2021,00274933,신세계푸드,2.84,9.825,10.0,False,AA+,2.879931,-0.03993100000000016
2021,00275251,아이비케이캐피탈,3.04,9.01,9.0,False,AA,3.123206,-0.08320600000000011
2021,00294511,시큐아이,2.45,5.46,5.5,False,AAA,2.439486,0.010514000000000134
2021,00297934,피씨디렉트,2.585,6.68,6.5,False,AA+,2.579064,0.005936000000000163
2021,00298270,안랩,3.4,8.58,8.5,False,AA-,3.334227,0.06577300000000008
2021,00298447,아모텍,3.27,10.86,11.0,False,AA,3.405397,-0.13539699999999977
2021,00299367,에스엘엘중앙,3.1,7.99,8.0,False,AA-,3.213728,-0.11372800000000005
2021,00299464,초록뱀미디어,2.75,10.98,11.0,False,AAA,2.581661,0.16833900000000002
2021,00301422,우수AMS,2.9,8.2,8.0,False,AA,2.937998,-0.037997999999999976
2021,00302634,현대트랜시스,3.045,14.1,14.0,False,AA+,3.066514,-0.021514000000000255
2021,00302926,현대로템,2.9,8.14,8.0,False,AA,2.937998,-0.037997999999999976
2021,00303873,CJ CGV,5.425,5.0,5.0,True,AA-,2.642484,2.7825159999999998
2021,00306162,상상인,3.02,7.945,8.0,False,AA,2.937998,0.08200200000000013
2021,00307028,경남제약,2.92,8.43,8.5,False,AA,3.030091,-0.11009100000000016
2021,00307189,에스케이엔펄스,2.65,7.88,8.0,False,AA+,2.703755,-0.05375500000000022
2021,00307897,신한카드,3.19,7.56,7.5,False,AA-,3.094756,0.0952440000000001
2021,00309503,한국항공우주,3.065,9.22,9.0,False,AA,3.123206,-0.0582060000000002
2021,00310156,셀루메드,3.125,8.89,9.0,False,AA,3.123206,0.0017939999999998513
2021,00332468,에이치디현대삼호,2.755,10.26,10.5,False,AA+,2.902431,-0.1474310000000001
2021,00336817,HLB제약,2.96,8.99,9.0,False,AA,3.123206,-0.16320600000000018
2021,00340272,에스폴리텍,2.53,4.52,4.5,False,AA-,2.565873,-0.035873000000000044
2021,00344287,에이치디현대인프라코어,2.045,10.05,10.0,False,AAA,2.560462,-0.5154619999999999
2021,00347062,현대바이오랜드,2.64,5.38,5.5,False,AA,2.587117,0.05288300000000001
2021,00347734,진양화학,3.06,11.22,11.0,False,AA+,2.925168,0.13483199999999984
2021,00348034,액토즈소프트,2.685,11.11,11.0,False,AAA,2.581661,0.10333900000000007
2021,00351092,삼보모터스,2.965,10.335,10.5,False,AA+,2.902431,0.06256899999999987
2021,00351807,대원미디어,3.02,7.4505,7.5,False,AA-,3.094756,-0.07475599999999982
2021,00351995,지에스이,2.86,6.6,6.5,False,AA-,2.892407,-0.032407000000000075
2021,00353018,파나케이아,2.96,8.56,8.5,False,AA,3.030091,-0.07009100000000013
2021,00356370,LG생활건강,2.68,9.94,10.0,False,AAA,2.560462,0.11953800000000037
2021,00357740,NHN KCP,3.465,9.4285,9.5,False,AA-,3.58036,-0.11536000000000035
2021,00361169,한국전자인증,2.59,9.5,9.5,False,AAA,2.549255,0.04074499999999981
2021,00361381,제이브이엠,2.8,9.8,10.0,False,AA+,2.879931,-0.0799310000000002
2021,00362858,예스24,2.925,6.7,6.5,False,AA-,2.892407,0.03259299999999987
2021,00363769,NICE인프라,2.645,9.93,10.0,False,AAA,2.560462,0.08453800000000022
2021,00364467,드림어스컴퍼니,2.55,11.0,11.0,False,AAA,2.581661,-0.03166100000000016
2021,00364740,머큐리,3.11,6.16,6.0,False,AA-,2.808404,0.301596
2021,00365989,모나용평,3.5,9.8,10.0,False,AA,3.312837,0.18716299999999997
2021,00366298,대교홀딩스,2.98,6.31,6.5,False,AA-,2.892407,0.08759300000000003
2021,00367604,SM Life Design,2.795,8.67,8.5,False,AA+,2.747275,0.047724999999999795
2021,00369569,비케이홀딩스,2.4,9.627,9.5,False,AAA,2.549255,-0.14925500000000014
2021,00369833,유니온머티리얼,2.62,6.13,6.0,False,AA,2.643188,-0.023187999999999764
2021,00370006,iMBC,3.575,8.4,8.5,False,AA-,3.334227,0.24077300000000035
2021,00372873,KTis,2.48,5.04,5.0,False,AA+,2.46478,0.01521999999999979
2021,00382834,한국남부발전,2.635,11.0,11.0,False,AAA,2.581661,0.0533389999999998
2021,00383019,한국서부발전,2.75,11.55,11.5,False,AAA,2.592383,0.15761700000000012
2021,00389970,다날,2.98,11.62,11.5,False,AA+,2.948141,0.03185899999999986
2021,00390514,이루온,3.17,9.88,10.0,False,AA,3.312837,-0.1428370000000001
2021,00392770,지아이티,2.6,11.0,11.0,False,AAA,2.581661,0.018339000000000105
2021,00397058,엠게임,3.515,10.275,10.5,False,AA,3.358817,0.15618299999999996
2021,00398792,SNT모티브,2.47,4.73,4.5,False,AA,2.48014,-0.010139999999999816
2021,00398808,디지털대성,2.65,10.89,11.0,False,AAA,2.581661,0.06833899999999993
2021,00405278,KG모빌리언스,3.075,10.48,10.5,False,AA+,2.902431,0.1725690000000002
2021,00409371,인베니아,3.61,11.7,11.5,False,AA,3.452584,0.157416
2021,00409672,티비에이치글로벌,2.81,6.25,6.0,False,AA-,2.808404,0.0015960000000001529
2021,00411048,에스앤에스텍,2.88,7.315,7.5,False,AA,2.846848,0.03315199999999985
2021,00411446,큐에스아이,2.96,9.3,9.5,False,AA+,2.835346,0.12465400000000004
2021,00412348,LB세미콘,2.5,7.0,7.0,False,AAA,2.49465,0.005349999999999966
2021,00414601,유니퀘스트,3.615,8.895,9.0,False,AA-,3.456389,0.15861100000000006
2021,00415327,중앙백신,2.64,9.99,10.0,False,AAA,2.560462,0.07953800000000033
2021,00422895,세이브존I&C,2.86,8.509,8.5,False,AA+,2.747275,0.11272499999999974
2021,00428251,현대백화점,2.665,13.28,13.5,False,AAA,2.636069,0.02893100000000004
2021,00435312,하이스틸,2.47,5.39,5.5,False,AAA,2.439486,0.030514000000000152
2021,00441243,형지엘리트,2.36,7.77,8.0,False,AAA,2.516186,-0.15618599999999994
2021,00441447,케이씨티,3.13,9.57,9.5,False,AA,3.217426,-0.08742600000000023
2021,00442835,메타랩스,2.67,10.72,10.5,False,AAA,2.57102,0.09898000000000007
2021,00445841,MDS테크,2.985,8.46,8.5,False,AA,3.030091,-0.045091000000000214
2021,00447575,제이앤티씨,2.8,9.25,9.0,False,AA+,2.791132,0.008867999999999654
2021,00447760,미래컴퍼니,2.54,6.3,6.5,False,AA+,2.579064,-0.039063999999999766
2021,00447928,네오티스,3.23,7.97,8.0,False,AA-,3.213728,0.016271999999999842
2021,00450995,대모,3.45,9.1,9.0,False,AA-,3.456389,-0.006388999999999978
2021,00453284,교촌에프앤비,2.59,10.56,10.5,False,AAA,2.57102,0.018979999999999997
2021,00454946,그린케미칼,2.63,8.5,8.5,False,AAA,2.527114,0.10288599999999981
2021,00455389,메르세데스벤츠파이낸셜서비스코리아,2.6,5.7,5.5,False,AA,2.587117,0.012882999999999978
2021,00456218,모두투어,3.44,6.91,7.0,False,AA-,2.97718,0.4628199999999998
2021,00459844,푸본현대생명보험,2.5,8.2,8.0,False,AAA,2.516186,-0.01618599999999981
2021,00469799,이엔플러스,2.64,8.145,8.0,False,AA+,2.703755,-0.063755
2021,00471068,덕산하이메탈,2.82,9.41,9.5,False,AA+,2.835346,-0.015346000000000082
2021,00475718,이엠앤아이,2.28,11.07,11.0,False,AAA,2.581661,-0.3016610000000002
2021,00475985,시너지이노베이션,2.91,8.176,8.0,False,AA,2.937998,-0.027997999999999745
2021,00479787,인텍플러스,3.62,10.3,10.5,False,AA-,3.765516,-0.14551599999999976
2021,00480455,STX엔진,2.78,6.98,7.0,False,AA,2.756563,0.02343699999999993
2021,00481454,금호타이어,3.18,7.0,7.0,False,AA-,2.97718,0.20282
2021,00484682,엘오티베큠,3.65,11.29,11.5,False,AA,3.452584,0.19741600000000004
2021,00486370,성창오토텍,2.82,4.2,4.0,False,AA-,2.48977,0.3302299999999998
2021,00489243,동아엘텍,3.055,9.365,9.5,False,AA,3.217426,-0.16242599999999996
2021,00490090,이지케어텍,2.59,10.34,10.5,False,AAA,2.57102,0.018979999999999997
2021,00490151,파트론,3.035,9.38,9.5,False,AA,3.217426,-0.18242599999999998
2021,00492353,파이오링크,2.98,9.28,9.5,False,AA+,2.835346,0.14465400000000006
2021,00494476,이녹스,2.665,8.035,8.0,False,AA+,2.703755,-0.038755000000000095
2021,00495086,픽셀플러스,2.59,4.32,4.5,False,AA-,2.565873,0.02412700000000001
2021,00503668,LIG넥스원,3.45,9.44,9.5,False,AA-,3.58036,-0.13036000000000003
2021,00508274,일진다이아,2.985,8.61,8.5,False,AA,3.030091,-0.045091000000000214
2021,00520610,씨큐브,2.87,7.93,8.0,False,AA,2.937998,-0.06799799999999978
2021,00525934,LX세미콘,2.83,9.6,9.5,False,AA+,2.835346,-0.005345999999999851
2021,00526599,덴티움,2.54,3.9,4.0,False,AA-,2.48977,0.05023
2021,00526678,동방선기,3.6,11.1,11.0,False,AA,3.405397,0.1946030000000003
2021,00526836,미래나노텍,3.375,7.07,7.0,False,AA-,2.97718,0.39781999999999984
2021,00529815,오디텍,2.51,9.28,9.5,False,AAA,2.549255,-0.03925500000000026
2021,00531014,유진테크,3.42,10.33,10.5,False,AA,3.358817,0.061182999999999765
2021,00532129,영림원소프트랩,3.94,9.324,9.5,False,AA-,3.58036,0.35963999999999974
2021,00536541,에코프로,3.025,11.42,11.5,False,AA+,2.948141,0.07685899999999979
2021,00537221,인바이츠바이오코아,2.53,10.3655,10.5,False,AAA,2.57102,-0.041020000000000056
2021,00539274,대상홀딩스,5.065,11.815,12.0,True,AA-,3.948816,1.1161840000000005
2021,00540605,이월드,3.025,10.98,11.0,False,AA+,2.925168,0.0998319999999997
2021,00541437,코렌텍,2.95,8.3,8.5,False,AA,3.030091,-0.08009099999999991
2021,00543107,오킨스전자,2.91,7.97,8.0,False,AA,2.937998,-0.027997999999999745
2021,00547583,하나금융지주,2.65,8.04,8.0,False,AA+,2.703755,-0.05375500000000022
2021,00552859,HLB테라퓨틱스,2.57,8.45,8.5,False,AAA,2.527114,0.04288599999999976
2021,00556615,모바일어플라이언스,3.21,10.09,10.0,False,AA,3.312837,-0.10283700000000007
2021,00563545,두산테스나,2.85,6.51,6.5,False,AA-,2.892407,-0.04240699999999986
2021,00563837,제로투세븐,2.69,2.0,2.0,False,AA-,2.281342,0.40865799999999997
2021,00565154,이노션,4.785,6.3,6.5,True,AA-,2.892407,1.8925930000000002
2021,00567222,우림피티에스,2.97,8.25,8.0,False,AA,2.937998,0.03200200000000031
2021,00568461,HC보광산업,2.56,6.43,6.5,False,AA+,2.579064,-0.019063999999999748
2021,00571483,오이솔루션,2.57,6.857,7.0,False,AA+,2.617668,-0.047668000000000266
2021,00573579,평화산업,3.29,7.628,7.5,False,AA-,3.094756,0.1952440000000002
2021,00576789,디젠스,2.78,7.41,7.5,False,AA,2.846848,-0.06684800000000024
2021,00578130,아퓨어스,3.05,10.89,11.0,False,AA+,2.925168,0.12483199999999961
2021,00579971,칩스앤미디어,2.99,10.29,10.5,False,AA+,2.902431,0.08756900000000023
2021,00579980,아이티엠반도체,3.385,8.7,8.5,False,AA-,3.334227,0.05077299999999996
2021,00579999,고영,3.96,9.8,10.0,False,AA-,3.706293,0.2537069999999999
2021,00580065,월덱스,2.6,4.748,4.5,False,AA-,2.565873,0.03412700000000024
2021,00583424,아모레퍼시픽,3.69,7.3,7.5,False,AA-,3.094756,0.5952440000000001
2021,00589127,KEC,3.4,8.99,9.0,False,AA-,3.456389,-0.056389000000000244
2021,00593032,LF,2.92,8.37,8.5,False,AA,3.030091,-0.11009100000000016
2021,00595012,애큐온캐피탈,2.705,9.3,9.5,False,AA+,2.835346,-0.13034599999999985
2021,00598198,컴퍼니케이,3.07,11.87,12.0,False,AA+,2.971346,0.0986539999999998
2021,00599151,SV인베스트먼트,2.668,9.04,9.0,False,AA+,2.791132,-0.12313200000000002
2021,00599595,BGF에코머티리얼즈,3.24,10.25,10.0,False,AA,3.312837,-0.07283699999999982
2021,00605328,씨앤지하이테크,3.52,8.3,8.5,False,AA-,3.334227,0.1857730000000002
2021,00608440,티앤엘,3.61,11.614,11.5,False,AA,3.452584,0.157416
2021,00612188,에스티오,3.29,8.7521,9.0,False,AA-,3.456389,-0.16638900000000012
2021,00614593,넥스트아이,2.93,24.2,24.0,False,AAA,2.827178,0.10282200000000019
2021,00616290,이엠넷,2.75,3.695,3.5,False,AA-,2.46098,0.28901999999999983
2021,00617314,타이거일렉,3.45,10.0,10.0,False,AA,3.312837,0.13716300000000015
2021,00623661,원익머트리얼즈,2.59,8.136,8.0,False,AAA,2.516186,0.07381400000000005
2021,00624509,디바이스,3.38,9.83,10.0,False,AA,3.312837,0.06716299999999986
2021,00626011,아이텍,2.725,7.31,7.5,False,AA+,2.660558,0.06444200000000011
2021,00646495,한화에너지,3.89,8.35,8.5,False,AA-,3.334227,0.5557730000000003
2021,00648721,SNT에너지,2.51,6.45,6.5,False,AAA,2.476114,0.03388599999999986
2021,00652007,메카로,3.455,7.765,8.0,False,AA-,3.213728,0.24127199999999993
2021,00652016,디비메탈,3.74,11.91,12.0,False,AA-,3.948816,-0.20881599999999967
2021,00653024,진에어,2.56,11.61,11.5,False,AAA,2.592383,-0.03238299999999983
2021,00653194,앱토크롬,2.3,3.48,3.5,False,AAA,2.322077,-0.022077000000000346
2021,00654272,램테크놀러지,2.94,7.1,7.0,False,AA-,2.97718,-0.03718000000000021
2021,00659684,장원테크,3.57,10.814,11.0,False,AA,3.405397,0.16460300000000005
2021,00660459,나노씨엠에스,3.62,11.524,11.5,False,AA,3.452584,0.16741600000000023
2021,00671376,티웨이항공,4.11,10.37,10.5,False,AA-,3.765516,0.34448400000000046
2021,00681373,디지캡,2.675,5.8,6.0,False,AA,2.643188,0.03181199999999995
2021,00683007,엑스큐어,3.5,10.06,10.0,False,AA,3.312837,0.18716299999999997
2021,00683283,LS전선,3.55,8.095,8.0,False,AA-,3.213728,0.3362719999999997
2021,00684732,풀무원식품,1.245,5.415,5.5,False,AAA,2.439486,-1.194486
2021,00684918,아이비케이투자증권,3.33,8.1,8.0,False,AA-,3.213728,0.11627199999999993
2021,00692254,아이패밀리에스씨,2.95,9.51,9.5,False,AA+,2.835346,0.11465400000000026
2021,00759294,와이솔,2.47,5.15,5.0,False,AA+,2.46478,0.005220000000000002
2021,00759513,LX하우시스,2.89,10.73,10.5,False,AA+,2.902431,-0.012430999999999859
2021,00760971,크래프톤,3.01,7.7,7.5,False,AA-,3.094756,-0.08475600000000005
2021,00760999,상신전자,3.45,9.4,9.5,False,AA-,3.58036,-0.13036000000000003
2021,00763604,한국코러스,2.67,5.03,5.0,False,AA-,2.642484,0.027515999999999874
2021,00763701,헥토파이낸셜,2.6,9.66,9.5,False,AAA,2.549255,0.05074500000000004
2021,00764807,골프존클라우드,3.5,10.16,10.0,False,AA,3.312837,0.18716299999999997
2021,00765462,씨에스베어링,2.54,10.72,10.5,False,AAA,2.57102,-0.031019999999999825
2021,00769158,케이엔제이,3.01,10.28,10.5,False,AA+,2.902431,0.1075689999999998
2021,00770312,마니커에프앤지,2.86,6.57,6.5,False,AA-,2.892407,-0.032407000000000075
2021,00815767,위메이드플레이,3.585,10.6,10.5,False,AA-,3.765516,-0.1805159999999999
2021,00821218,엑스엘게임즈,2.51,5.4,5.5,False,AA+,2.502627,0.007372999999999852
2021,00826435,팜한농,3.03,5.335,5.5,False,AA-,2.725116,0.30488399999999993
2021,00852096,노바셀테크놀로지,2.72,14.5,14.5,False,AAA,2.658389,0.06161100000000008
2021,00855163,미원화학,3.498,10.17,10.0,False,AA,3.312837,0.1851630000000002
2021,00858364,BNK금융지주,3.29,11.27,11.5,False,AA,3.452584,-0.16258399999999984
2021,00860730,에이리츠,2.62,4.57,4.5,False,AA-,2.565873,0.05412700000000026
2021,00869500,바디프랜드,3.1,5.91,6.0,False,AA-,2.808404,0.2915960000000002
2021,00871772,오일허브코리아여수,3.5,10.07,10.0,False,AA,3.312837,0.18716299999999997
2021,00876166,KBG,2.67,10.14,10.0,False,AAA,2.560462,0.10953800000000014
2021,00878696,에스케이바이오팜,2.98,9.852,10.0,False,AA+,2.879931,0.10006899999999996
2021,00886792,루켄테크놀러지스,3.44,9.4,9.5,False,AA-,3.58036,-0.14036000000000026
2021,00890652,솔젠트,3.67,15.79,16.0,False,AA,3.837574,-0.1675740000000001
2021,00892526,디케이앤디,3.9,7.508,7.5,False,AA-,3.094756,0.8052440000000001
2021,00895985,파주에너지서비스,2.83,5.9,6.0,False,AA-,2.808404,0.02159600000000017
2021,00903503,GS에너지,2.725,7.18,7.0,False,AA,2.756563,-0.031562999999999786
2021,00908021,농협금융지주,2.555,7.75,8.0,False,AAA,2.516186,0.03881400000000035
2021,00920379,티엘비,2.92,8.44,8.5,False,AA,3.030091,-0.11009100000000016
2021,00929228,엔에스컴퍼니,2.6,7.58,7.5,False,AA+,2.660558,-0.06055799999999989
2021,00937324,한국타이어앤테크놀로지,5.21,10.56,10.5,True,AA-,3.765516,1.444484
2021,00939289,나래에너지서비스,2.9,7.86,8.0,False,AA,2.937998,-0.037997999999999976
2021,00939331,한국콜마,3.12,6.83,7.0,False,AA-,2.97718,0.14281999999999995
2021,00956930,동아에스티,2.585,10.38,10.5,False,AAA,2.57102,0.013980000000000103
2021,00957735,클리오,3.04,10.13,10.0,False,AA+,2.879931,0.16006900000000002
2021,00958822,우리카드,3.01,10.8,11.0,False,AA+,2.925168,0.08483199999999957
2021,00962393,포인트모바일,3.0,10.23,10.0,False,AA+,2.879931,0.12006899999999998
2021,00964595,엔바이오니아,3.04,10.9,11.0,False,AA+,2.925168,0.11483199999999982
2021,00970268,사우스케이프,3.01,9.77,10.0,False,AA+,2.879931,0.13006899999999977
2021,00971726,옵티팜,2.93,8.85,9.0,False,AA+,2.791132,0.138868
2021,00975290,에이스토리,3.13,14.35,14.5,False,AA+,3.090904,0.0390959999999998
2021,00980061,보령엘엔지터미널,2.97,9.4,9.5,False,AA+,2.835346,0.13465400000000027
2021,00980122,JB금융지주,3.74,8.695,8.5,False,AA-,3.334227,0.4057730000000004
2021,00983271,NHN,3.28,10.0,10.0,False,AA,3.312837,-0.03283700000000023
2021,00983934,아이스크림에듀,2.67,4.607,4.5,False,AA-,2.565873,0.10412700000000008
2021,00985686,큐브엔터,3.04,10.38,10.5,False,AA+,2.902431,0.13756900000000005
2021,00986898,팜스빌,2.74,5.84,6.0,False,AA-,2.808404,-0.06840399999999969
2021,00992543,LK삼양,2.62,7.17,7.0,False,AA+,2.617668,0.0023320000000000007
2021,01004553,엘에스아이앤디,3.125,10.98,11.0,False,AA+,2.925168,0.1998319999999998
2021,01010642,지씨셀,2.92,6.2,6.0,False,AA-,2.808404,0.11159600000000003
2021,01012066,HK이노엔,3.69,7.2,7.0,False,AA-,2.97718,0.7128199999999998
2021,01013311,헥토이노베이션,2.6,9.66,9.5,False,AAA,2.549255,0.05074500000000004
2021,01018802,엔솔바이오사이언스,2.84,6.55,6.5,False,AA-,2.892407,-0.05240700000000009
2021,01028164,광주은행,4.03,10.6,10.5,False,AA-,3.765516,0.2644840000000004
2021,01032413,해성디에스,3.12,4.37,4.5,False,AA-,2.565873,0.5541270000000003
2021,01036446,서연이화,3.16,10.5,10.5,False,AA,3.358817,-0.19881700000000002
2021,01041828,JTC,1.16,5.1575,5.0,False,AAA,2.421418,-1.2614180000000002
2021,01043844,에스케이어드밴스드,3.6,10.3,10.5,False,AA-,3.765516,-0.16551599999999977
2021,01049422,썸에이지,2.78,7.31,7.5,False,AA,2.846848,-0.06684800000000024
2021,01050738,솔트룩스,2.88,5.38,5.5,False,AA-,2.725116,0.15488400000000002
2021,01060744,한솔제지,2.565,4.845,5.0,False,AA,2.531425,0.03357499999999991
2021,01060814,삼양패키징,2.9,9.2,9.0,False,AA+,2.791132,0.10886799999999974
2021,01062867,디알텍,3.0,9.325,9.5,False,AA+,2.835346,0.16465400000000008
2021,01069736,한독크린텍,2.97,8.86,9.0,False,AA,3.123206,-0.15320599999999995
2021,01091054,쎄노텍,3.4,9.64,9.5,False,AA-,3.58036,-0.1803600000000003
2021,01095722,심텍,2.93,8.83,9.0,False,AA+,2.791132,0.138868
2021,01105621,엔투텍,2.8,10.25,10.0,False,AA+,2.879931,-0.0799310000000002
2021,01108099,현대코퍼레이션홀딩스,2.84,6.88,7.0,False,AA,2.756563,0.08343699999999998
2021,01108248,지노믹트리,2.99,7.22,7.0,False,AA-,2.97718,0.012820000000000054
2021,01108442,에치에프알,2.96,8.93,9.0,False,AA,3.123206,-0.16320600000000018
2021,01112889,피엔에이치테크,2.61,9.02,9.0,False,AAA,2.538138,0.07186199999999987
2021,01113718,올릭스,3.86,9.455,9.5,False,AA-,3.58036,0.27963999999999967
2021,01128622,이스트에이드,3.67,10.87,11.0,False,AA-,3.825663,-0.1556630000000001
2021,01133217,카카오뱅크,3.81,16.85,17.0,False,AA,3.875353,-0.065353
2021,01135057,녹십자웰빙,2.96,8.91,9.0,False,AA,3.123206,-0.16320600000000018
2021,01137295,프리시젼바이오,2.66,10.94,11.0,False,AAA,2.581661,0.07833900000000016
2021,01137903,디케이티,3.51,10.116,10.0,False,AA-,3.706293,-0.19629300000000027
2021,01142075,핑거,3.98,10.2635,10.5,False,AA-,3.765516,0.21448400000000012
2021,01144028,씨티케이,4.015,11.38,11.5,False,AA-,3.886754,0.12824599999999986
2021,01152470,펄어비스,3.41,9.2,9.0,False,AA-,3.456389,-0.046389000000000014
2021,01153105,비비씨,3.065,8.875,9.0,False,AA,3.123206,-0.0582060000000002
2021,01153293,제이엘케이,3.125,6.63,6.5,False,AA-,2.892407,0.23259300000000005
2021,01158553,켄코아에어로스페이스,2.88,7.29,7.5,False,AA,2.846848,0.03315199999999985
2021,01165739,잉글우드랩,3.4,8.287,8.5,False,AA-,3.334227,0.06577300000000008
2021,01166109,예선테크,5.53,19.85,20.0,True,AA-,4.677665,0.8523350000000001
2021,01167056,샘표식품,3.79,7.95,8.0,False,AA-,3.213728,0.5762719999999999
2021,01169267,세화피앤씨,2.61,7.95,8.0,False,AA+,2.703755,-0.09375500000000025
2021,01181515,엘앤씨바이오,3.42,10.24,10.0,False,AA,3.312837,0.1071629999999999
2021,01186963,메디오젠,3.43,9.18,9.0,False,AA-,3.456389,-0.026388999999999996
2021,01187166,울트라브이,3.45,9.4,9.5,False,AA-,3.58036,-0.13036000000000003
2021,01190568,에이피알,2.67,3.32,3.5,False,AA-,2.46098,0.20901999999999976
2021,01199550,HD현대에너지솔루션,2.8,11.43,11.5,False,AA+,2.948141,-0.1481410000000003
2021,01201970,셀레스트라,3.53,9.3,9.5,False,AA-,3.58036,-0.050360000000000404
2021,01203808,AP시스템,2.71,4.74,4.5,False,AA-,2.565873,0.14412700000000012
2021,01204056,하이브,3.64,12.55,12.5,False,AA,3.548836,0.09116400000000002
2021,01205709,HD현대,2.83,12.2,12.0,False,AA+,2.971346,-0.14134599999999997
2021,01205851,HD현대일렉트릭,2.61,8.0,8.0,False,AA+,2.703755,-0.09375500000000025
2021,01208821,팡스카이,2.64,10.09,10.0,False,AAA,2.560462,0.07953800000000033
2021,01208885,경동도시가스,3.02,5.4,5.5,False,AA-,2.725116,0.29488400000000015
2021,01228931,프리닉스,0.0,11.25,11.0,False,AAA,2.581661,-2.581661
2021,01234507,매일유업,3.3,8.57,8.5,False,AA-,3.334227,-0.03422700000000001
2021,01235296,셀리드,2.97,13.55,13.5,False,AA+,3.042366,-0.07236599999999971
2021,01237540,이녹스첨단소재,2.83,10.28,10.5,False,AA+,2.902431,-0.07243099999999991
2021,01246034,네오펙트,2.88,9.435,9.5,False,AA+,2.835346,0.04465399999999997
2021,01251595,압타바이오,2.65,4.8,5.0,False,AA-,2.642484,0.007515999999999856
2021,01255652,레이크머티리얼즈,3.57,11.515,11.5,False,AA,3.452584,0.11741599999999996
2021,01258020,에스바이오메딕스,3.5,10.49,10.5,False,AA,3.358817,0.14118299999999984
