CIK,dbo_eid,dbo_label,dbo_label_raw,dbo_val,net_eid,net_val,has_ifrs_dbo,ifrs_dbo_val,has_pa,pa_val,has_dim,has_cal_net,dbo_type,anomaly
01113754,dart_PresentValueOfDefinedBenefitObligation,순확정급여부채,순확정급여부채,339577322.0,dart_PresentValueOfDefinedBenefitObligation,339577322.0,False,,False,,False,False,순액(레이블),
01117246,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,101859976.0,dart_PostemploymentBenefitObligations,101859976.0,False,,False,,False,False,순액(레이블),
01118281,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,2467418240.0,dart_PresentValueOfDefinedBenefitObligation,2467418240.0,False,,False,,False,False,총액추정(레이블),
01119244,entity01119244_NetDefinedBenefitLiabilityOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,0.0,entity01119244_NetDefinedBenefitLiabilityOfNoncurrentLiabilities,0.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01128613,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,11086748935.0,dart_PostemploymentBenefitObligations,11086748935.0,False,,False,,False,False,순액추정(퇴직급여부채),
01128622,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,0.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
01133217,,,,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,13285000000.0,False,,False,,False,False,NetDBO만,
01134216,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,0.0,dart_InvestedAssetForPostemploymentBenefit,263742024.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01135057,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,488640397.0,dart_PostemploymentBenefitObligations,488640397.0,False,,False,,False,False,순액추정(퇴직급여부채),
01135084,entity01135084_DefinedBenefitLiabilitiesOfNoncurrentLiabilities,확정급여부채,확정급여부채,1118977523.0,,,False,,False,,False,False,판별불가,
01135941,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_CurrentRecognisedAssetsDefinedBenefitPlan,0.0,False,,True,73737680000.0,True,False,Dimension분리형,
01136001,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2086594411.0,dart_PostemploymentBenefitObligations,2086594411.0,False,,False,,False,False,순액추정(퇴직급여부채),
01136348,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,533371346.0,dart_PostemploymentBenefitObligations,533371346.0,False,,False,,False,False,순액추정(퇴직급여부채),
01137295,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,579586605.0,dart_PostemploymentBenefitObligations,579586605.0,False,,False,,False,False,순액(레이블),
01137383,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,16660537000.0,False,,False,,True,False,Dimension분리형,
01137903,,,,,dart_InvestedAssetForPostemploymentBenefit,332534333.0,False,,False,,False,False,NetDBO만,
01138364,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,383068533.0,dart_InvestedAssetForPostemploymentBenefit,101040601.0,False,,False,,False,False,순액(레이블),
01138595,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,12422869585.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,12422869585.0,False,,False,,False,False,순액(레이블),
01139035,dart_PostemploymentBenefitObligations,종업원급여부채,종업원급여부채,281528495.0,dart_PostemploymentBenefitObligations,281528495.0,False,,False,,False,False,오분류의심,WRONG_LABEL
01141599,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,1619984124.0,dart_PostemploymentBenefitObligations,1619984124.0,False,,False,,False,False,판별불가,
01141942,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,5390387542.0,dart_PostemploymentBenefitObligations,5390387542.0,False,,False,,False,False,순액추정(퇴직급여부채),
01142075,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,1009841165.0,dart_InvestedAssetForPostemploymentBenefit,0.0,False,,False,,False,False,순액(레이블),
01142260,entity01142260_NetDefinedBenefitLiabilityOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,197133348.0,entity01142260_NetDefinedBenefitLiabilityOfNoncurrentLiabilities,197133348.0,False,,False,,False,False,순액(레이블),
01144028,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,58118877.0,dart_PostemploymentBenefitObligations,58118877.0,False,,False,,False,False,순액추정(퇴직급여부채),
01144569,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,303205726.0,dart_PresentValueOfDefinedBenefitObligation,303205726.0,False,,False,,False,False,총액추정(레이블),
01146220,dart_PresentValueOfDefinedBenefitObligation,순확정급여부채,순확정급여부채,2803385252.0,dart_PresentValueOfDefinedBenefitObligation,2803385252.0,False,,False,,False,False,순액(레이블),
01146822,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1698579018.0,dart_PostemploymentBenefitObligations,1698579018.0,False,,False,,False,False,순액추정(퇴직급여부채),
01147487,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,378585704.0,dart_PostemploymentBenefitObligations,378585704.0,False,,False,,False,False,순액추정(퇴직급여부채),
01150515,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,284550779.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,47073278.0,False,,False,,False,False,순액(레이블),
01152586,dart_PresentValueOfDefinedBenefitObligation,확정급여부채,확정급여부채,674517997.0,dart_PresentValueOfDefinedBenefitObligation,674517997.0,False,,False,,False,False,판별불가,
01153105,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,698417822.0,dart_PostemploymentBenefitObligations,698417822.0,False,,False,,False,False,순액(레이블),
01153293,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,1174847939.0,dart_PostemploymentBenefitObligations,1174847939.0,False,,False,,False,False,순액(레이블),
01153956,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,6132826193.0,dart_PostemploymentBenefitObligations,6132826193.0,False,,False,,False,False,순액추정(퇴직급여부채),
01157235,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2044732221.0,dart_PostemploymentBenefitObligations,2044732221.0,False,,False,,False,False,순액추정(퇴직급여부채),
01157545,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,15080723.0,dart_PostemploymentBenefitObligations,15080723.0,False,,False,,False,True,순액(cal검증),
01157846,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,135030667.0,dart_InvestedAssetForPostemploymentBenefit,412704816.0,False,,False,,False,False,순액추정(퇴직급여부채),
01158553,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,422836370.0,dart_PostemploymentBenefitObligations,422836370.0,False,,False,,False,False,판별불가,
01159233,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",21043307000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,0.0,True,21043307000.0,True,14424874000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01159853,entity01159853_DefinedBenefitObligationsOfNoncurrentLiabilities,확정급여부채,확정급여부채,463358677.0,,,False,,False,,False,True,순액(cal검증),
01160363,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",71305128000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,16123019666.0,True,71305128000.0,True,55182108000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01162732,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,170429171.0,dart_PostemploymentBenefitObligations,170429171.0,False,,False,,False,False,순액추정(퇴직급여부채),
01165155,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,2100143820.0,dart_DepositsForSeveranceInsurance,0.0,False,,False,,False,False,순액(레이블),
01166109,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,dart_PostemploymentBenefitObligations,0.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
01167056,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,438317253.0,dart_PostemploymentBenefitObligations,438317253.0,False,,False,,False,False,순액추정(퇴직급여부채),
01168383,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",73888548000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,66150446000.0,True,73888548000.0,True,7738102000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01168684,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",237190553000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,1485743204.0,True,237190553000.0,True,225734484000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01169267,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,168885052.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
01169832,,,,,dart_InvestedAssetForPostemploymentBenefit,1079010320.0,False,,False,,False,False,NetDBO만,
01170865,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,비유동순확정급여부채,비유동 순확정급여부채,10635408.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,10635408.0,False,,False,,False,False,순액(레이블),
01179608,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,292784680.0,dart_PostemploymentBenefitObligations,292784680.0,False,,False,,False,False,순액추정(퇴직급여부채),
01179866,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,73011339.0,dart_PostemploymentBenefitObligations,73011339.0,False,,False,,False,False,순액추정(퇴직급여부채),
01179927,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,314405069.0,dart_PostemploymentBenefitObligations,314405069.0,False,,False,,False,False,순액추정(퇴직급여부채),
01181418,dart_PostemploymentBenefitObligations,퇴직급여충당부채,퇴직급여충당부채,617362064.0,dart_PostemploymentBenefitObligations,617362064.0,False,,False,,False,False,오분류의심,WRONG_LABEL
01181515,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,404440085.0,dart_PostemploymentBenefitObligations,404440085.0,False,,False,,False,False,순액추정(퇴직급여부채),
01182259,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,912885155.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,1575199812.0,False,,False,,False,False,순액추정(퇴직급여부채),
01182408,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1923453668.0,dart_PostemploymentBenefitObligations,1923453668.0,False,,False,,False,False,순액추정(퇴직급여부채),
01182578,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,13919331.0,dart_PostemploymentBenefitObligations,13919331.0,False,,False,,False,False,순액(레이블),
01185566,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,42436394.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,42436394.0,False,,False,,False,False,순액(레이블),
01185867,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,155402833.0,dart_InvestedAssetForPostemploymentBenefit,13468024.0,False,,False,,False,False,순액추정(퇴직급여부채),
01186963,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1037527571.0,dart_PostemploymentBenefitObligations,1037527571.0,False,,False,,False,False,순액추정(퇴직급여부채),
01187166,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1355144834.0,dart_PostemploymentBenefitObligations,1355144834.0,False,,False,,False,False,순액추정(퇴직급여부채),
01187476,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,dart_PostemploymentBenefitObligations,0.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
01187573,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,820938498.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,820938498.0,False,,False,,False,False,순액(레이블),
01189438,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,1540517476.0,dart_PresentValueOfDefinedBenefitObligation,1540517476.0,False,,False,,False,False,총액추정(레이블),
01190124,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2225237265.0,dart_PostemploymentBenefitObligations,2225237265.0,False,,False,,False,False,순액추정(퇴직급여부채),
01190568,entity01190568_NetDefinedBenefitLiabilityOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,296480903.0,dart_InvestedAssetForPostemploymentBenefit,1241439984.0,False,,False,,False,False,순액(레이블),
01194689,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",26430191000.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,4418551000.0,True,26430191000.0,True,30815804000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01199189,,,,,dart_InvestedAssetForPostemploymentBenefit,223971911.0,False,,False,,False,False,NetDBO만,
01199550,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,344445845.0,dart_PostemploymentBenefitObligations,344445845.0,False,,False,,False,False,판별불가,
01199727,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,63989265.0,dart_PostemploymentBenefitObligations,63989265.0,False,,False,,False,False,순액추정(퇴직급여부채),
01201970,dart_PostemploymentBenefitObligations,순확정급여채무,순확정급여채무,174278512.0,dart_PostemploymentBenefitObligations,174278512.0,False,,False,,False,False,순액(레이블),
01203312,,,,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,1295000000.0,False,,False,,False,False,NetDBO만,
01203808,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",23164454000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,812912217.0,True,23164454000.0,True,23977366000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01204056,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,50040444000.0,False,,True,56137022000.0,True,False,Dimension분리형,
01205329,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,49574905824.0,dart_PostemploymentBenefitObligations,49574905824.0,False,,False,,False,False,판별불가,
01205709,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",2706355000000.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,499534000000.0,True,2706355000000.0,True,2821817000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01205842,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,6014000000.0,False,,False,,True,False,Dimension분리형,
01205851,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,3847813015.0,False,,False,,True,False,Dimension분리형,
01207761,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,비유동순확정급여부채,비유동 순확정급여부채,0.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,0.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01208751,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,1614722949.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,1614722949.0,False,,False,,False,False,순액(레이블),
01208821,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,507784587.0,dart_PostemploymentBenefitObligations,507784587.0,False,,False,,False,False,순액추정(퇴직급여부채),
01208849,dart_PresentValueOfDefinedBenefitObligation,확정급여부채,확정급여부채,2348434742.0,dart_PresentValueOfDefinedBenefitObligation,2348434742.0,False,,False,,False,False,판별불가,
01208885,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,2178458590.0,False,,True,37166381000.0,True,False,Dimension분리형,
01210066,,,,,dart_InvestedAssetForPostemploymentBenefit,122671629.0,False,,False,,False,False,NetDBO만,
01210190,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,0.0,dart_PostemploymentBenefitObligations,0.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01212921,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,41355164342.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,10116989898.0,False,,False,,False,False,순액추정(퇴직급여부채),
01214248,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,251526335.0,dart_PostemploymentBenefitObligations,251526335.0,False,,False,,False,False,순액(레이블),
01215618,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,0.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,4179737.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01217111,entity01217111_NetDefinedBenefitLiabilitiesOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,0.0,entity01217111_NetDefinedBenefitLiabilitiesOfNoncurrentLiabilities,0.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01217829,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,443933903.0,dart_PresentValueOfDefinedBenefitObligation,443933903.0,False,,False,,False,False,총액추정(레이블),
01217865,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,72198293.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,72198293.0,False,,False,,False,False,순액(레이블),
01219155,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,698417822.0,dart_InvestedAssetForPostemploymentBenefit,265870854.0,False,,False,,False,False,순액추정(퇴직급여부채),
01222113,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1060943140.0,dart_PostemploymentBenefitObligations,1060943140.0,False,,False,,False,False,순액추정(퇴직급여부채),
01226270,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,113301590.0,dart_PostemploymentBenefitObligations,113301590.0,False,,False,,False,False,순액추정(퇴직급여부채),
01230255,entity01230255_NonCurrentNetDefinedBenefitLiabilityOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,88035020.0,entity01230255_NonCurrentNetDefinedBenefitLiabilityOfNoncurrentLiabilities,88035020.0,False,,False,,False,False,순액(레이블),
01232192,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,비유동순확정급여부채,비유동 순확정급여부채,0.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,0.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01234297,dart_PresentValueOfDefinedBenefitObligation,확정급여채무,확정급여채무,22608857868.0,dart_PresentValueOfDefinedBenefitObligation,22608857868.0,False,,False,,False,True,순액(cal검증),
01234507,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",97077697000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,13075426530.0,True,97077697000.0,True,127564454000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01236532,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,2188181042.0,dart_PostemploymentBenefitObligations,2188181042.0,False,,False,,False,False,판별불가,
01237434,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2039125322.0,dart_PostemploymentBenefitObligations,2039125322.0,False,,False,,False,False,순액추정(퇴직급여부채),
01237540,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,14083941000.0,False,,False,,True,False,Dimension분리형,
01238169,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-120390311000.0,False,,True,120390311000.0,True,False,Dimension분리형,
01244601,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",43399431000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-7701307000.0,True,43399431000.0,True,51100738000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01246034,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,249636679.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,249636679.0,False,,False,,False,False,순액(레이블),
01250374,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,726132390.0,dart_PostemploymentBenefitObligations,726132390.0,False,,False,,False,False,순액추정(퇴직급여부채),
01250666,entity01250666_NonCurrentNetDefinedBenefitLiabilityOfNoncurrentLiabilities,비유동순확정급여부채,비유동 순확정급여부채,3322392476.0,dart_InvestedAssetForPostemploymentBenefit,3407266332.0,False,,False,,False,False,순액(레이블),
01251489,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,785197662.0,dart_PostemploymentBenefitObligations,785197662.0,False,,False,,False,False,순액추정(퇴직급여부채),
01251577,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,172342834.0,dart_PostemploymentBenefitObligations,172342834.0,False,,False,,False,False,순액(레이블),
01251595,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,3503227310.0,dart_PresentValueOfDefinedBenefitObligation,3503227310.0,False,,False,,False,False,총액추정(레이블),
01253636,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,118773708.0,dart_PresentValueOfDefinedBenefitObligation,118773708.0,False,,False,,False,False,총액추정(레이블),
01255652,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,3721875844.0,dart_PostemploymentBenefitObligations,3721875844.0,False,,False,,False,False,순액추정(퇴직급여부채),
01256864,entity01256864_NetDefinedBenefitLiabilitiesOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,647641587.0,entity01256864_NetDefinedBenefitLiabilitiesOfNoncurrentLiabilities,647641587.0,False,,False,,False,False,순액(레이블),
01258507,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",249099000000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-40265000000.0,True,249099000000.0,True,269508000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01259232,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,2501139355.0,dart_PostemploymentBenefitObligations,2501139355.0,False,,False,,False,False,판별불가,
01259418,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,2707598732.0,dart_PostemploymentBenefitObligations,2707598732.0,False,,False,,False,False,순액(레이블),
01261644,dart_PresentValueOfDefinedBenefitObligation,확정급여부채,확정급여부채,0.0,dart_PresentValueOfDefinedBenefitObligation,0.0,False,,False,,False,False,판별불가,ZERO_VAL
01262032,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",201852935000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,9404426000.0,True,201852935000.0,True,207745705000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01263022,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",124965000000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,219511537.0,True,124965000000.0,True,135547000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01265251,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,2384209630.0,dart_PostemploymentBenefitObligations,2384209630.0,False,,False,,False,False,순액(레이블),
01267170,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",183578535000.0,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,44451345193.0,True,183578535000.0,True,228029880000.0,True,False,총액(DBO매핑≈IFRS_DBO),
01267684,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",20878699000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-723232000.0,True,20878699000.0,True,21601931000.0,False,False,총액(DBO매핑≈IFRS_DBO),
01267958,dart_PresentValueOfDefinedBenefitObligation,순확정급여부채,순확정급여부채,294852681.0,dart_PresentValueOfDefinedBenefitObligation,294852681.0,False,,False,,False,False,순액(레이블),
01270749,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,2302476679.0,dart_PresentValueOfDefinedBenefitObligation,2302476679.0,False,,False,,False,False,총액추정(레이블),
01274329,dart_PostemploymentBenefitObligations,장기종업원급여부채,장기종업원급여부채,97839449.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,979619461.0,False,,False,,True,False,Dimension분리형,
01275489,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1453021321.0,dart_PostemploymentBenefitObligations,1453021321.0,False,,False,,False,False,순액추정(퇴직급여부채),
01275665,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1448746602.0,dart_PostemploymentBenefitObligations,1448746602.0,False,,False,,False,False,순액추정(퇴직급여부채),
01276327,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,1277860578.0,dart_PostemploymentBenefitObligations,1277860578.0,False,,False,,False,False,판별불가,
01283974,entity01283974_NetDefinedBenefitLiabilityOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,423815962.0,entity01283974_NetDefinedBenefitLiabilityOfNoncurrentLiabilities,423815962.0,False,,False,,False,False,순액(레이블),
01284751,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,620179682.0,dart_PostemploymentBenefitObligations,620179682.0,False,,False,,False,False,순액(레이블),
01291317,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,2052209709.0,False,,False,,True,False,Dimension분리형,
01292291,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,0.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,0.0,False,,False,,False,False,순액(레이블),ZERO_VAL
01293360,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2900580092.0,dart_PostemploymentBenefitObligations,2900580092.0,False,,False,,False,False,순액추정(퇴직급여부채),
01294891,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,559283344.0,dart_PostemploymentBenefitObligations,559283344.0,False,,False,,False,False,순액추정(퇴직급여부채),
01299106,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,528679679.0,dart_PostemploymentBenefitObligations,528679679.0,False,,False,,False,False,순액추정(퇴직급여부채),
01299203,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,2812902534.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,2812902534.0,False,,False,,False,False,순액(레이블),
