corp_code,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024,corp_name,rcept_2025
01047840,20210317001150,20220316001231,20240228007261,20240313001753,20250312000988,미스터블루,20260312001016
01049167,20210322000289,20220404002824,20230322001106,20240320001610,20250515002171,롤링스톤,20260323001725
01049422,20210402001628,20220408002457,20230512001148,20240408001462,20250514001032,썸에이지,20260323001744
01050738,20210322000691,20220322001128,20230323001511,20240321002058,20250319000507,솔트룩스,20260319001029
01051065,20210604000212,20220323000684,20230323000530,20240321001184,20250321001295,엔비티,20260323001169
01051092,20210323000943,20220401002483,20240314000576,20240327000083,20250324000009,피씨엘,
01051472,20210608000436,20220323000724,20230323001041,20240320001493,20250319000156,젠큐릭스,20260316001142
01053540,20210615000215,20220318000211,20231201000096,20240320000866,20250314001135,퓨쳐켐,20260318000404
01054123,20210330001666,20220331002284,20230330001022,20240327000151,20250331004330,엠텍비젼,
01055317,20210322000781,20220323001208,,,,비엔디생활건강,
01055326,20220728000086,20220516000926,,,,엠비아이,
01058101,20210607000264,20220321000297,20230316001227,20240315000710,20250318001447,라파스,20260320001360
01059605,20210317000771,20220316000560,20230315001395,20240313001240,20250312001039,디와이파워,20260316001465
01060735,20210322000004,20221004000119,20230321001490,20240320001618,20250318000780,로지스몬,20260319000875
01060744,20210317001248,20220315001234,20230314001205,20240312000971,20250314001432,한솔제지,20260316000945
01060814,20210316000471,20220315001102,20230314000865,20240312000858,20250318001393,삼양패키징,20260313001090
01061327,20210318000222,20220322000792,20230322000858,20240320000675,20250321001623,클래시스,20260323001541
01061497,20210323000378,20220321000191,20230321000321,20240320000801,20250321001963,FSN,20260323001739
01061558,20210318000863,20220323001095,20230831001266,20240318000867,20250319000933,덕산네오룩스,20260318001436
01062177,20210817001972,20220317000672,20230324001099,20240329002803,20250328001801,제놀루션,20260319000806
01062867,20210323000757,20220322001084,20230322001066,20240319000886,20250321001535,디알텍,20260320001313
01063237,20210817000647,20220321001470,20230322000720,20240320000847,20250319000021,플럼라인생명과학,20260323000673
01063556,20210322001120,20220321000910,20230321000972,20240321000985,20250320000572,질경이,20260320000836
01063884,20210326001138,20220322001144,20231226000470,20240415000714,20250814002679,솔디펜스,20260323001185
01063954,20210813001322,20220323000680,20230321001145,20240320000938,20250318000986,수젠텍,20260318001334
01063990,20210312000185,20220318000481,20230317000312,20240315000054,20250314000532,로보로보,20260313000261
01064041,20210325000353,20220324000100,20230330000448,20240327000362,20250331002680,아크로스,
01064069,20210316000714,20220330001577,20230320000622,20240321000214,20250320000037,토박스코리아,20260323000608
01064272,20210331002610,20220330001324,20230330000650,20240329000290,20250327000810,한국투자캐피탈,
01064388,,,20230428000958,20240401003858,,아론비행선박산업,
01065013,20211013000023,20220331002935,20230322000803,20240321001645,20250320001539,우정바이오,20260323000931
01065679,20210323000536,20220323000949,20230323001142,20240321001892,20250321001550,이노인스트루먼트,20260323001699
01065785,20210319001377,20220318000715,20230317000745,20240320001114,20250314001145,노브메타파마,20260320000871
01066058,20210311000528,20220317001118,20230322001275,20240315000642,20250317000584,파마리서치바이오,20260319001091
01067437,20210319001002,20220321000194,20230320000420,20240321001072,20250328002334,팍스넷경제티브이,
01067516,20210318001313,20220317001233,20230323001498,20240321001611,20250320001486,골프존,20260319001346
01067808,20210322000857,20220816001132,20230321000827,20240411004101,20250318001442,넵튠,20260318000703
01068296,20210330000955,20220331003551,20230331001182,20240401000335,20250331002690,제이니몹,
01068348,20210323000708,20220321000528,20230323001065,20240321001061,20250321001639,러셀,20260323000791
01068658,20210319001348,20220421000469,20230412002603,20240327000001,20250814003640,선샤인푸드,
01068737,,20220321001534,20230321001563,20240516001723,20250814003272,에이치피오,20260323001535
01069736,20210318000774,20220518000196,20230317000742,20240318000389,20250317000726,한독크린텍,20260317000700
01070149,20210503000429,20220321001073,20230320000668,20240320000907,20250407004393,올리패스,20260320001227
01070857,20210315000360,20220314000808,,,,켐온,
01071041,20220621000380,20220321001195,20230320000749,20240319000220,20250317000762,CJ 바이오사이언스,20260316001695
01071944,20210323000449,20220321000333,20230321000646,20240320000337,20250321000835,미래생명자원,20260318001301
01072518,20210323000750,20221109000295,20230717000193,20240827000238,,디피코,
01073261,,,,,20250320001252,동방메디컬,20260323001495
01073678,20210319001247,20220318000580,20230321001147,20240318000417,20250321000912,얼라인드,20260323001245
01074862,20210331002417,20220322000718,20230831001322,20240320001384,20250319000794,메가스터디교육,20260318000849
01075126,20210323001157,20220928000383,20230321001287,20240318000845,20250318001034,사토시홀딩스,20260318001265
01077577,20210322000566,20220322000336,20230720000497,20240321000994,20250325000049,우리산업,20260319000860
01078178,20210319000769,20220317000861,20230316001267,20240430001183,20250320001721,RFHIC,20260319000981
01079210,,,20230320000524,20240318000826,20250317000435,에스케이플라즈마,
01079733,20210817000011,20220331002569,20230331000786,20240329002129,20250328001114,지디케이화장품,
01080252,20210625000105,20220321001176,20230317000481,20240320001253,20250814003642,넥스틴,20260323000883
01080687,20210323000178,20220323000498,20230323000375,20240320001234,20250318000916,아우딘퓨쳐스,20260323001168
01081914,20210331001622,,,,,옐로디지털마케팅,
01082348,20210323000653,20220712000609,20230330000110,20240321001901,20250320000460,오스테오닉,20260319000643
01082418,,,20231208000561,20240318000675,20250318001024,SAMG엔터,20260323000799
01082834,20200729000247,20210729000155,20220729000100,20230728000383,20240729000078,노무라인터내셔널펀딩피티이,20260309001219
01084294,,20220323001312,20230322000432,20240320000503,20250321000636,오토앤,20260320001402
01084364,20220923000534,20230131000382,20230404002536,20240321001985,20250408003372,다산디엠씨,20260323001469
01085026,20210331001803,20220331003444,20230331004027,20240320001683,20250318001135,유진테크놀로지,20260319001162
01085187,20210319000898,20220324000019,20231120000719,20240328001866,20250326000875,씨알푸드,
01085442,20210517000715,20220429000083,20230714000217,20240429000919,20250428000552,오건에코텍,
01087477,,,,20240401001231,20250331001376,아이지에이웍스,
01089350,20210318000315,20220318000872,20230317000611,20240320000602,20250321001382,켐트로스,20260323001177
01089378,20221209000483,20221209000540,20230331002993,20240408003611,20250408003012,디와이디,20260324000026
01089855,20210319000307,20220322000982,20230323001512,,,맘스터치앤컴퍼니,
01090471,20210319000508,20220321001212,20230323001458,20240321000790,20250807000242,씨아이에스,20260320001352
01091054,20210514001350,20220322000605,20230320000957,20240318000549,20250317000792,쎄노텍,20260316001214
01091382,20210319001121,20220516002268,20230713000348,20240408003721,20250814004464,세토피아,
01093007,20210316000695,20220316001242,20230315001298,20240319000759,20250318000837,LS에코에너지,20260316001365
01095704,20210330001020,20221114000503,20230317000516,20240320000846,20250324000070,케이엠제약,20260323000724
01095722,20210317001244,20220321001461,20230322001163,20240321000928,20250318000476,심텍,20260317000641
01096341,20210317000792,20220317000850,20230315000715,20240320001202,20250320001202,넥슨게임즈,20260319000472
01096402,,20220331001495,,,,티비스톰,
01097906,20210316001213,20220318000744,20230323001058,20240626000112,20250321001503,케이에이치건설,20260323001747
01098792,20210420000299,,20250305000334,20250305000472,20250523000500,본느,20260323000741
01099667,20210319000819,20220711000225,20240201000632,20240328001882,20250319001078,에스디생명공학,20260316001636
01099861,20210416000596,20220310001242,20230316001419,20240405002079,20250320001645,에이텍모빌리티,20260319001396
01101041,20210322001180,20230807000281,20230809000665,20240321001224,20250325000832,패션플랫폼,20260320000970
01101254,20210427000224,20220325000271,20230317000395,20240329000698,20250321001310,케이피항공산업,
01101722,20210319001078,20230330001583,20240124000482,20250410003175,20250725000614,시스네오텍,20260323001259
01105153,,,,20240320001860,20250321001817,두산로보틱스,20260318001562
01105621,20200928000221,20210917000477,20230323001568,20240328001879,20250321001446,엔투텍,20260323000313
01107665,20210430001165,20220429001230,20230418000101,20240422000050,20250418000560,크리스탈신소재,
01108099,20210318001061,20220323001338,20230322001117,20240319000833,20250318000745,현대코퍼레이션홀딩스,20260323001454
01108248,20210322000887,20220318000559,20230321001374,20240320001513,20250318001141,지노믹트리,20260318001270
01108442,20210323000342,20220317000814,20230316000840,20240402003131,20250319000876,에치에프알,20260319001383
01109070,20210514001081,20220812000482,20230315000911,20240319000733,20250312001009,비피도,20260311003760
01109122,20210319001210,20220321000692,20230321000708,20240321000049,20250331001403,에스엘테라퓨틱스,
01109539,20230419000530,20230419000536,20230419000539,20240320001840,20250318001423,와이씨,20260318001246
01109690,20210604000381,20220318000943,20230728000135,20241227000654,20250324000541,도부,20260319001352
01109715,20210317001187,20220321000579,20230317000830,20240318000784,20250319001080,DSC인베스트먼트,20260319001307
01109937,20220509000750,20220509000764,20231124000140,20240320000772,20250429000306,티앤알바이오팹,20260318001580
01109955,20210319000320,20220321000868,20230315000959,20240313001162,20250317000223,링크제니시스,20260313000173
01110058,,,20230331003341,20240315000950,20250314000904,바이오인프라,20260317000604
01110076,20210311000859,20221027000619,20230323001378,20240731000741,20250814004420,비유테크놀러지,
01110182,20210322001163,20220706000282,20230323001347,20240809000430,20250320001225,SCL사이언스,20260323001709
01110474,20210721000273,20220318001128,20230321001569,20240320001851,20250321001366,에스씨엠생명과학,20260316001672
01110678,20220510000544,20220816002635,20240819000204,20240819000219,20250321000920,유틸렉스,20260319000732
01112700,20210322000403,20220408001734,20230321000277,20240724000175,20250401002538,에스엘에스바이오,20260319000128
01112889,20210623000475,20220511000373,20230322000628,20240321001524,20250321001198,피엔에이치테크,20260323000934
01113499,20210601000318,20220317001218,20230317000589,20240318000711,20250317000980,아이티센피엔에스,20260318001634
01113718,20210319000420,20220318000910,20230317000799,20240318000778,20250321001229,올릭스,20260318000903
01113754,20210318000513,20220816000033,20230316001066,20240318000451,20250318001014,티이엠씨씨엔에스,20260316001631
01113930,20210521000240,20220414001814,20230321000929,20240318000808,20250821000435,보아스에셋,
01114586,20210317001133,20221007000383,20230321000003,20240321000036,20250319000918,셀레믹스,20260323000319
01115044,20210322000574,20220322000334,20230322000034,20240320001832,20250318000668,안지오랩,20260318000962
01116265,,,,,20250321000878,카티스,20260323000561
01116274,20210323000954,20220323001337,,,,엠앤씨생명과학,
01116344,20210322000624,20220322000802,20230322000339,20240320001634,20250319000784,이비테크,20260319001155
01116380,20210322000501,20220330000929,20230323000647,20240321000503,20250320000656,씨앤에스링크,20260319000677
01116502,20210601000373,20220322000825,20230323001176,20240321001038,20250320001407,아티스트컴퍼니,20260319001172
01117246,20210323000370,20220322001083,20230321000721,20240321000353,20250326000283,EMB,20260323001631
01117413,20210811000413,20220322000511,20230322000794,20240318000404,20250317000372,바이오다인,20260313000802
01117422,20210322000417,20220321000166,20230321000025,20240321000681,20250321000468,나눔테크,20260323000274
01117592,20210323001004,20220711000130,20230322000136,,,인터코스,
01117918,20210323000466,20220324000209,20230322000485,20240418000241,,셀젠텍,
01118139,20220303000423,20220328001074,20230321001529,20240322000095,20250320001652,타스컴,20260318001102
01118281,20210609000373,20220329000957,20230320000857,20240321001619,20250320001615,피플바이오,20260323000677
01118643,20210323000601,20220329001197,20230323000804,20240509000088,20250407004339,로보쓰리에이아이,20260319001017
01119244,,,20230330001790,20240329000772,20250331001906,넥스콘테크놀러지,
01119651,20210331003288,20220404002377,20230714000028,20240326000004,20250407003814,엘리비젼,20260323000763
01120578,,20220331002361,20230717000250,20240401004205,20250331004295,에이티지씨,
01124653,20210315000985,20220516001612,20230314001150,20240318000679,20250317000982,슈프리마,20260319001121
01124680,20210326001144,20220812000218,20230323000707,20240314001593,20250319000700,보라티알,20260319000913
01126004,20210331003360,20220331002907,20230331002273,20240402003702,20250331002267,스포피드,
01128613,20210319000901,20220318000356,20230317000130,20240315000095,20250317000315,화승엔터프라이즈,20260312000443
01128622,20210315000323,20220318001026,20230320000809,20240320001024,20250317000853,이스트에이드,20260316000918
01130849,,,,20240318000446,20250319000365,파라택시스이더리움,20260313001246
01130885,20211027000243,20220321001471,20230321001575,20240320001801,20250321001117,바이오인프라생명과학,20260323001032
01131510,20210331000644,20220331002155,20230331002239,20240329003517,20250331003023,에스엠면세점,
01133217,20210524000456,20220321000832,20230321001298,20240320001487,20250411001905,카카오뱅크,20260318000884
01133466,20210331001675,,,,,멈스,
01134216,,,,20240319000800,20250319001110,트루엔,20260312000578
01134395,20210401002279,20220331000669,20230331003221,20240329000841,20250331003886,뉴스테이허브제1호위탁관리부동산투자회사,
01135057,20210316001016,20220318000826,20230320000876,20240319000770,20250317001013,녹십자웰빙,20260316001685
01135084,,,,20240320000887,20250318001018,에스와이스틸텍,20260318001671
01135640,,20231110000424,20231110000431,20240321000730,20250321001652,이삭엔지니어링,20260323001123
01135941,20210317000704,20220316000767,20230321000360,20240320001697,20250325000491,원익IPS,20260316001453
01136001,20210929000243,20220712000071,20230714000039,20240319000123,20250320000874,나노실리칸첨단소재,20260323001511
01136348,20210812000010,20220322000347,20231212000104,20240320000463,20250320000319,나무기술,20260318001038
01136597,20210325001003,20220325000309,20230323001470,20240422000560,20250528000639,마더스제약,
01136977,,,,20240319000521,20250407002020,마녀공장,20260323001497
01137295,20210317000002,20220315000915,20230321001008,20240319000534,20250319000688,프리시젼바이오,20260317000631
01137383,20210318001118,20220328000756,20230814002919,20240327001016,20250324000902,카카오게임즈,20260318001659
01137727,,,,,20250331002442,무신사,
01137860,,,,,20250321001208,위너스,20260323000549
01137897,20210322000460,,,,,에스지에이클라우드서비스,
01137903,20210318000886,20220317000444,20230323000023,20240321000796,20250321000737,디케이티,20260318001382
01138364,,20220811000295,20230330001787,20240328001529,20250321001826,더핑크퐁컴퍼니,20260323000936
01138595,,,,,20250331002789,뱅크웨어글로벌,20260320001135
01138717,20210325000036,20220726000109,20230331004514,20240401004530,,코리아코스팩,
01138771,20210407002394,20220323000838,20230314000278,20240308000050,20250319000022,한덕,20260313000037
01139035,20210602000339,20220321000485,20230321000850,20240320001798,20250813000423,티에스아이,20260323001468
01139266,20210430000726,20220429001206,20230427000703,20240426000544,20250428000488,로스웰,
01139497,20210330000734,20220317001104,20230323000930,20240321001858,20250320001420,에스제이켐,20260318001375
01139965,,,20230322000651,20240315000518,20250313001376,스튜디오미르,20260313001324
01140138,20210331001739,20220331002589,20230331002443,20240329002316,20250331002863,제이에스테크,
01140837,,20220808000176,20230321001312,20240321001134,20250320001310,이지트로닉스,20260319001026
01141599,,20220318001056,20230317000458,20240320001251,20250318000775,차백신연구소,20260317000735
01141942,20210322000526,20220321001155,20230322000597,20240318000442,20250320000967,액트로,20260319000810
01142075,20210319001099,20220321001033,20230320000812,20240430001125,20250317000742,핑거,20260323001250
01142260,,,,,20250320001350,에스엠씨지,20260319000844
01142400,20210319000450,20220321001002,20230321000803,20240320001051,,이루다,
01144028,20210322000774,20220328000058,20230322000709,20240321001888,20250530001936,씨티케이,20260320001391
01144569,20210329001068,20221121000311,20230718000186,20240318000622,20250814000169,피엔티엠에스,20260316000348
01146220,20220919000196,20220919000208,20230329001227,20240320000951,20250318000683,팸텍,20260318000920
01146822,20210318000789,20220322000184,20230321000636,20240320000427,20250318001082,아이퀘스트,20260318000686
01147487,,,,20240321001582,20250320001431,뷰티스킨,20260319001377
01148909,20210323001146,,,,,휴럼,
01150311,20210405001442,20220509000224,20230504000613,20240329001863,20250328000544,선우,
01150515,,,20230720000414,20240320001187,20250319001063,대명에너지,20260319000900
01150667,20210331002634,20220415000232,,,,에이엔비글로벌,
01152470,20210322001111,20220322001101,20230322001273,20240329003109,20250319001130,펄어비스,20260319001336
01152586,,20220324000034,20230322000943,20240320001459,20250318000225,유일로보틱스,20260318000929
01153105,20210322000444,20220322000886,20230322000321,20240321001649,20250321000809,비비씨,20260323000940
01153293,20210602000445,20220318000882,20230317000899,20240320002019,20250320001226,제이엘케이,20260319001416
01153956,,,20230331002729,20240329001957,20250327000672,컬리,
01156795,,,20231120000374,20240320000605,20250321001939,프로젠,20260323000522
01157235,20210604000117,20220321000762,20230322001280,20240321001315,20250319000697,아스타,20260318001619
01157545,,,20230427000658,20240329001892,20250327000958,야나두,
01157846,,,,,20250610000262,바이오포트,20260318001675
01158553,20210602000484,20220323001335,20230322001278,20240321001939,20250321001613,켄코아에어로스페이스,20260323001536
01158632,20210526000223,20220323000529,20230323000929,20250828000531,20250828000588,진코스텍,20260323000977
01159233,20210421000598,20220321000896,20230320000954,20240319000321,20250813001277,솔루엠,20260323001301
01159853,20210311000908,20220317000913,20230323001363,20240320000849,20250318000815,휴온스,20260323001636
01160363,20210319000143,20220323000828,20230321001436,20240417000540,20250325000761,에코프로비엠,20260318001622
01160512,20210430000248,20220530000292,20230428000344,20240429000875,20250430001051,헝셩그룹,
01160974,,20220323000478,20230323000550,20240321000249,20250321000230,바이오에프디엔씨,20260320000265
01161292,20210331000557,20220331001175,20230331003568,20240329001085,20250331002889,라이트팜텍,
01161432,,,,20240729000269,20250320001659,레이저옵텍,20260320000782
01162732,,20220331001695,20230331002981,20240329003165,20250331002531,프로톡스,
01163050,20210830001073,20220407002905,20230322000067,,,다이오진,
01165155,20210322001102,20220816001945,20230321001349,20240320001107,20250318001069,모비스,20260312000944
01165739,20210317001183,20220316001223,20230315001347,20240321002012,20250320001724,잉글우드랩,20260316001080
01166109,20210322000787,20220322000699,20230322001014,20240321002021,20250321001918,예선테크,20260323001486
01167056,20210312000607,20220311000417,20230310000633,20240311000515,20250314000817,샘표식품,20260313001136
01167986,20210329000227,,,,,코스메랩,
01168143,20210531001595,20220502000476,20230420000568,20240422000549,,케이만금세기차륜집단유한공사,
01168383,20210318001242,20220317000965,20230316000902,20240708000113,20250318001280,일동제약,20260318000787
01168684,20210318001131,20220321000889,20230320000722,20240318000577,20250319000636,스튜디오드래곤,20260318001699
01169267,20210322000181,20220324000508,20230323000480,20240321000652,20250320000957,세화피앤씨,20260319000242
01169434,20210531002373,20220530000162,20230428001059,20240429000929,20250430001271,오가닉티코스메틱,
01169498,20220915000154,20220916000207,20230731000149,20240628000138,,젬,
01169832,,20220324000721,20230316001452,20240314001527,20250313001203,대전신세계,20260316001386
01170865,20210317000853,20220803000296,20230321000343,20240319000520,20250318000990,네오셈,20260318000748
01170962,20201028000497,20211028000456,20221028000439,20240102000351,20241018000064,GRT,20260303002688
01172386,20210324000550,20220330001820,,,,폴루스,
01174038,20210601000375,20220321001476,20230321001097,20240320001540,20250318001139,자비스,20260319000014
01174223,20210326000287,20220329001181,20230328000594,20240329001346,,다인바이오,
01175499,,,20230323000695,20240401002982,20250822000240,위니아에이드,20260319000536
01179079,20210331003096,20220331003487,,,,메디포럼,
01179592,20210401000110,,,,,큐젠바이오텍,
01179608,20210315000369,20220812000423,20230315000884,20240313000285,20250318000614,포인트엔지니어링,20260318001054
01179617,20210319001005,20220816001839,20231213000526,20240321001661,20250814003452,한국비엔씨,20260323000633
01179866,,,,,20250321001943,에스지헬스케어,20260323001132
01179927,20210318000727,20220331001618,20230331003843,20240401002374,20250331003500,리독스바이오,
01180118,,,20230213000576,20240213000916,20250212000399,코람코더원리츠,20260213001506
01181232,,,,20240912000507,20250528000123,구골홀딩스,
01181418,20230330001685,20230330001699,20230330001706,20240401004371,20250328001674,비보존,
01181515,20210331002705,20220321001114,20230321001236,20240320001633,20250321001430,엘앤씨바이오,20260324000006
01181807,20210316001051,20220322000798,20230322001164,20240321001694,20250321001730,형지글로벌,20260323001332
01182240,20210322000149,20220711000296,20230320001010,20240318000608,20250319000711,배럴,20260316001357
01182259,,,20230323001227,20240321001424,20250321000760,알피바이오,20260323001657
01182408,20210319001085,20220317000758,20230317000477,20240315000282,20250320000252,소프트캠프,20260320000296
01182444,20210319000756,20220322000746,20230324000006,20240322000030,,셀리버리,
01182550,20210601000266,20220318000895,20230321001562,20240408003543,20250327001232,EDGC,20260323001730
01182578,20210317000986,20220321000770,20230321001453,20240320000886,20250411002994,DH오토리드,20260323001572
01183407,20210401000216,,,,,이십일스토어,
01185548,20210331001208,,,,,바이오이즈,
01185566,20210416000617,20220331002365,20230323001571,20240322000227,20250318000703,휴엠앤씨,20260323001218
01185867,,20220322000964,20230323001133,20240321001801,20250320000784,퓨쳐메디신,20260323000687
01186404,20210312000327,20220812000782,20230314000929,20240315000898,20250320001011,디앤씨미디어,20260317000853
01186671,20210319001312,20220324000145,20230323001331,,,바이오시네틱스,
01186963,20210331000866,20220331002652,20230331000189,20240401004404,20250331004362,메디오젠,
01187148,20210319000766,20220715000318,20230321000805,20240315000511,20250319000603,케어랩스,20260319000459
01187166,20210329000397,20220331001656,20230331002102,20240325000516,20250325000852,울트라브이,
01187175,20210319000345,20220330001770,20230323001448,,,라이프사이언스테크놀로지,
01187458,20210326001226,20220321000662,20230323001231,20240320000695,20250319000677,에스알바이오텍,20260316001089
01187476,,,20230327000276,20240321001827,20250320001459,오아시스,20260320000593
01187494,20210322001079,20220322000225,20230417000437,20240320001892,20250319000812,덴티스,20260318001690
01187573,,20220331002368,20230331000680,20240329002995,20250331001230,클립스비엔씨,
01187713,20211027000386,20220407002811,20230407001580,,,아이브스,
01187865,20210319001361,20220322000820,20230717000061,,,앙츠,
01188378,20240105000647,20240105000651,20240612000192,20240612000193,20250331004265,시스웍,
01188730,20210322000516,20220816000416,20230428001719,20240320001609,20250320001633,SK시그넷,20260319001111
01188749,20210317000341,20220321001162,20230502000320,20240426000836,20250428000479,지앤이헬스케어,20260323000577
01189438,20210322001142,20230127000635,20230322000946,20240319000698,20250318001352,HLB바이오스텝,20260323000079
01190124,20210318001325,20220317000882,20230316001450,20240320000324,20250320001085,미디어젠,20260320000218
01190203,,,,20240328000389,20250328000809,진켐,
01190513,20210506000413,20220516001813,,,,명진홀딩스,
01190568,20210331000895,20220331002148,20230329001036,20240321000964,20250321001576,에이피알,20260323001257
01190780,20210317000574,20220321001322,20230321000703,20240321001506,20250321000886,파워풀엑스,
01194689,,,,,20250509000499,HD현대마린솔루션,20260316001512
01195305,,,,,20250331001874,뉴스테이허브제3호위탁관리부동산투자회사,
01195545,20210331000678,20220331000902,20230331000513,20240329003549,20250331000236,토지지원리츠제1호위탁관리부동산투자회사,
01195624,,,,,20250331002053,뉴스테이허브제2호위탁관리부동산투자회사,
01196313,20210309000335,20220321000435,20230321000538,20240320000959,20250318000805,유에스티,20260323000586
01199189,20210319000058,20220816000550,20230321000333,20240315000635,20250314001326,이랜시스,20260318000687
01199550,20210331002946,20220318001065,20230317000301,20240318000436,20250317000724,HD현대에너지솔루션,20260313001045
01199727,,20220316000577,20230321001451,20240320000997,20250318000090,샘씨엔에스,20260316001120
01201590,20210316000585,20220930000448,20230321001299,20240320001406,20250319000086,에브리봇,20260316000300
01201970,20210603000220,20220318000988,20230320000714,20240321002065,20250407000165,셀레스트라,
01203312,,20220331002427,20230331004542,20240401003611,20250331000930,케이뱅크,20260323001560
01203376,20210317000253,20220321000450,20230321000685,20240320001957,20250318001071,유비쿼스,20260310002770
01203507,20210322000613,20220321000806,20230321001138,20240321000693,,에스엠비나,
01203808,20210322000875,20220330000963,20230322001204,20240328001133,20250320001493,AP시스템,20260319001249
01204056,20210322000890,20220322000653,20230403004275,20240322001002,20250321001187,하이브,20260320000802
01205329,20210318001262,20220323000021,20230331000007,20240321001695,20250320000868,크라운제과,20260318000900
01205514,,,20230522000383,20240306000708,20250305000164,큐라켐,20260309001820
01205709,20210317001190,20220323001006,20230320001015,20240321001432,20250319001012,HD현대,20260320000872
01205842,20210315001069,20220816000025,20230314000697,20240320001838,20250327000348,HD건설기계,20260318001192
01205851,20210315001064,20220311001108,20230314001160,20240318000722,20250320001309,HD현대일렉트릭,20260316000940
01206717,,20221226000392,20230711000064,20240321000933,20250321000889,마이크로엔엑스,20260323000619
01207169,20210408001625,20220426000069,20230331002230,20240401003624,20250331003480,엑심베이,
01207716,20210316000142,20220317000178,20230316000366,20240315000021,20250313000354,앱코,20260319000753
01207761,20210319000640,20220328001055,20230323001488,20240327000129,20250408000016,프로브잇,
01207901,,,,,20250321000813,사이냅소프트,20260323000976
01208751,,,,,20250321000611,아이에스티이,20260320000831
01208821,20210331003221,20220331003606,20230331002136,20240318000329,20250407003922,팡스카이,20260323001719
01208849,20210319001263,20220727000269,20230321000985,20240320001954,20250321000551,나인테크,20260323001071
01208885,20210311001095,20220317000553,20230314001158,20240313001034,20250318000876,경동도시가스,20260316000333
01210048,20210407002655,20220812000522,20230330001122,,,이앤코리아,
01210066,,20220323000995,20230317000228,20240315000636,20250319000449,리파인,20260323001506
01210190,20210317001114,20220316000575,20230315001038,20240321002044,20250320001043,모비릭스,20260319001009
01210677,,,,,20250320001576,씨케이솔루션,20260320001407
01211232,20210318000519,20220321001381,20240311000782,20240320001036,20250318000810,코윈테크,20260318000494
01212921,,20220331003427,20230331003986,20240329003150,20250328001827,비바리퍼블리카,
01213586,20210316000690,20220314000282,20230313000487,20240311000712,20250312000210,아이디피,20260311003940
01214044,,20220331003583,20230331004067,20240401004312,20250331003880,빗썸,
01214248,20210318001294,20220812000828,20230323001350,20240321001943,20250321001735,뉴트리,20260320001416
01214743,20210319001217,20220318000198,20230321001085,20240405003123,20250320001718,더네이쳐홀딩스,20260317000817
01215618,,20220429001026,20230316000890,20240315000026,20250319000247,와이엠텍,20260320000600
01217014,,20220323001309,20230323001480,20240321001294,20250321001762,트윔,20260323001220
01217111,,,,,20250324000467,포스크리에이티브파티,
01217795,,,,,20250320000930,엠에프씨,20260323000972
01217829,20210331000565,20220322000059,20230320000325,20240315000393,20250314000633,엔에프씨,20260313000481
01217865,,20220318000607,20230315000987,20240320001665,20250321001014,프롬바이오,20260323001651
01218299,,,,20240321000705,20250331004128,에코아이,20260317000743
01218800,20210331001255,20220330001068,20231218000178,20240902000442,20250331003396,파라타항공,
01219155,20210319000823,20220322000765,20231226000346,20240318000812,20250318001439,네오크레마,20260318001614
01221752,,20221228000310,20230317000629,20240315000493,20250318001075,지에프씨생명과학,20260319000878
01222016,20210330000613,20220323001190,20230427000460,20240429001146,20250430000451,옥천당,
01222113,,,,20240321002023,20250320001200,인스웨이브,20260319001011
01222432,20210322000789,20220321001239,20230323001040,20240418000281,20250318000949,에스제이그룹,20260318000906
01222867,20210319000929,20220318001061,20230719000389,20240315000851,20250321000516,제테마,20260320000625
01223219,20210317000080,20220318000320,20230321000428,20240320000335,20250318000018,에이에프더블류,20260317000168
01226234,,,20230414002057,20240321001953,20250718000564,와이바이오로직스,20260323000887
01226270,,,,20240321001766,20250321001827,스톰테크,20260320001099
01226410,,20220712000324,20230323001531,20240321001899,20250321001159,씨앤씨인터내셔널,20260323001238
01227039,20210322001126,20220317001132,20230315001414,20240318000706,20250321001906,파라택시스코리아,20260323001663
01228515,20210317000589,20220316000464,20230317000864,20240321000692,20250321001183,앱튼,20260323001074
01228931,20210331002394,20220325001296,20230324000661,20240329000755,20250324000306,프리닉스,
01229240,,,20230626000351,20240401000698,20250331002057,가이아코퍼레이션,20260323000764
01230255,,20220516002486,20230317000952,20240320001836,20250321001487,한울앤제주,20260318001702
01231786,20210316000672,20220314000963,20230314001219,20240321002048,20250814003102,엑스페릭스,20260318001711
01232192,,,,,20250317001016,티디에스팜,20260317000654
01233465,,,,,20250312001105,동국생명과학,20260313000218
01234297,20210310000561,20220816000420,20230315001384,20240313001624,20250312000902,미원에스씨,20260311003661
01234507,20210318000981,20220317001107,20230316001314,20240321001696,20250320001447,매일유업,20260319001065
01235296,20210602000406,20220315001211,20230321001439,20240329002429,20250318001435,셀리드,20260323001748
01236286,20210429000233,20220502000713,20230428001266,20240419000726,20250423000002,컬러레이,
01236532,20220831001503,20220831001601,20230314001129,20240313001665,20250312001001,와이즈버즈,20260313001171
01236897,20210315000881,20220315001104,20230316001404,20240312000781,20250317000697,제일약품,20260316000872
01237434,20221202000641,20221202000643,20231206000354,20240320001222,20250320000159,플리토,20260319000117
01237540,20210318001244,20220316000661,20230321000814,20240320000188,20250318001248,이녹스첨단소재,20260318001197
01237577,20210326000749,20220331001282,20230331003982,20240401003577,20250331003709,서울개인택시복지법인,
