corp_code,corp_name,stock_code,is_listed,n_years,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024
01168383,일동제약,249420,True,4,20210318001242,20220317000965,20230316000902,,20250318001280
01168684,스튜디오드래곤,253450,True,5,20210318001131,20220321000889,20230320000722,20240318000577,20250319000636
01169267,세화피앤씨,252500,True,5,20210322000181,20220324000508,20230323000480,20240321000652,20250320000957
01169434,오가닉티코스메틱,900300,True,5,20210531002373,20220530000162,20230428001059,20240429000929,20250430001271
01169498,젬,248020,True,2,,20220323000454,,20240628000138,
01169832,대전신세계,,False,4,,20220324000721,20230316001452,20240314001527,20250313001203
01170865,네오셈,253590,True,4,20210317000853,,20230321000343,20240319000520,20250318000990
01170962,GRT,900290,True,5,20201028000497,20211028000456,20221028000439,20240102000351,20241018000064
01172386,폴루스,,False,2,20210324000550,20220330001820,,,
01174038,자비스,254120,True,5,20210601000375,20220321001476,20230321001097,20240320001540,20250318001139
01174223,다인바이오,,False,4,20210326000287,20220329001181,20230328000594,20240329001346,
01175499,위니아에이드,377460,True,2,,,20230323000695,20240401002982,
01179079,메디포럼,,False,2,20210331003096,20220331003487,,,
01179592,큐젠바이오텍,,False,1,20210401000110,,,,
01179608,포인트엔지니어링,256630,True,4,20210315000369,,20230315000884,20240313000285,20250318000614
01179617,한국비엔씨,256840,True,2,20210319001005,,,20240321001661,
01179866,에스지헬스케어,398120,True,1,,,,,20250321001943
01179927,리독스바이오,,False,5,20210318000727,20220331001618,20230331003843,20240401002374,20250331003500
01180118,코람코더원리츠,417310,True,3,,,20230213000576,20240213000916,20250212000399
01181232,구골홀딩스,,False,2,,,,20240325000644,20250528000123
01181418,비보존,,False,3,,,20230330001706,20240401004371,20250328001674
01181515,엘앤씨바이오,290650,True,5,20210331002705,20220321001114,20230321001236,20240320001633,20250321001430
01181807,형지글로벌,308100,True,5,20210316001051,20220322000798,20230322001164,20240321001694,20250321001730
01182240,배럴,267790,True,4,20210322000149,,20230320001010,20240318000608,20250319000711
01182259,알피바이오,314140,True,3,,,20230323001227,20240321001424,20250321000760
01182408,소프트캠프,258790,True,5,20210319001085,20220317000758,20230317000477,20240315000282,20250320000252
01182444,셀리버리,268600,True,4,20210319000756,20220322000746,20230324000006,20240322000030,
01182550,EDGC,245620,True,5,20210601000266,20220318000895,20230321001562,20240408003543,20250327001232
01182578,DH오토리드,290120,True,5,20210317000986,20220321000770,20230321001453,20240320000886,20250411002994
01183407,이십일스토어,270020,True,1,20210401000216,,,,
01185548,바이오이즈,,False,1,20210331001208,,,,
01185566,휴엠앤씨,263920,True,5,20210416000617,20220331002365,20230323001571,20240322000227,20250318000703
01185867,퓨쳐메디신,341170,True,4,,20220322000964,20230323001133,20240321001801,20250320000784
01186404,디앤씨미디어,263720,True,4,20210312000327,,20230314000929,20240315000898,20250320001011
01186671,바이오시네틱스,281310,True,3,20210319001312,20220324000145,20230323001331,,
01186963,메디오젠,,False,5,20210331000866,20220331002652,20230331000189,20240401004404,20250331004362
01187148,케어랩스,263700,True,4,20210319000766,,20230321000805,20240315000511,20250319000603
01187166,울트라브이,,False,5,20210329000397,20220331001656,20230331002102,20240325000516,20250325000852
01187175,라이프사이언스테크놀로지,285770,True,3,20210319000345,20220330001770,20230323001448,,
01187458,에스알바이오텍,270210,True,5,20210326001226,20220321000662,20230323001231,20240320000695,20250319000677
01187476,오아시스,,False,3,,,20230327000276,20240321001827,20250320001459
01187494,덴티스,261200,True,5,20210322001079,20220322000225,20230417000437,20240320001892,20250319000812
01187573,클립스비엔씨,,False,4,,20220331002368,20230331000680,20240329002995,20250331001230
01187713,아이브스,,False,3,20210323000893,20220407002811,20230407001580,,
01187865,앙츠,267810,True,2,20210319001361,20220322000820,,,
01188378,시스웍,269620,True,2,,,,20240612000193,20250331004265
01188730,SK시그넷,260870,True,4,20210322000516,,20230428001719,20240320001609,20250320001633
01188749,지앤이헬스케어,299480,True,5,20210317000341,20220321001162,20230502000320,20240426000836,20250428000479
01189438,HLB바이오스텝,278650,True,4,20210322001142,,20230322000946,20240319000698,20250318001352
01190124,미디어젠,279600,True,5,20210318001325,20220317000882,20230316001450,20240320000324,20250320001085
01190203,진켐,,False,2,,,,20240328000389,20250328000809
01190513,명진홀딩스,267060,True,2,20210506000413,20220516001813,,,
01190568,에이피알,278470,True,5,20210331000895,20220331002148,20230329001036,20240321000964,20250321001576
01190780,파워풀엑스,266870,True,5,20210317000574,20220321001322,20230321000703,20240321001506,20250321000886
01194689,HD현대마린솔루션,443060,True,1,,,,,20250509000499
01195305,뉴스테이허브제3호위탁관리부동산투자회사,,False,1,,,,,20250331001874
01195545,토지지원리츠제1호위탁관리부동산투자회사,,False,5,20210331000678,20220331000902,20230331000513,20240329003549,20250331000236
01195624,뉴스테이허브제2호위탁관리부동산투자회사,,False,1,,,,,20250331002053
01196313,유에스티,263770,True,5,20210309000335,20220321000435,20230321000538,20240320000959,20250318000805
01199189,이랜시스,264850,True,4,20210319000058,,20230321000333,20240315000635,20250314001326
01199550,HD현대에너지솔루션,322000,True,5,20210331002946,20220318001065,20230317000301,20240318000436,20250317000724
01199727,샘씨엔에스,252990,True,4,,20220316000577,20230321001451,20240320000997,20250318000090
01201590,에브리봇,270660,True,4,20210316000585,,20230321001299,20240320001406,20250319000086
01201970,셀레스트라,352770,True,5,20210603000220,20220318000988,20230320000714,20240321002065,20250407000165
01203312,케이뱅크,279570,True,4,,20220331002427,20230331004542,20240401003611,20250331000930
01203376,유비쿼스,264450,True,5,20210317000253,20220321000450,20230321000685,20240320001957,20250318001071
01203507,에스엠비나,299670,True,4,20210322000613,20220321000806,20230321001138,20240321000693,
01203808,AP시스템,265520,True,5,20210322000875,20220330000963,20230322001204,20240328001133,20250320001493
01204056,하이브,352820,True,5,20210322000890,20220322000653,20230403004275,20240322001002,20250321001187
01205329,크라운제과,264900,True,5,20210318001262,20220323000021,20230331000007,20240321001695,20250320000868
01205514,큐라켐,456190,True,3,,,20230522000383,20240306000708,20250305000164
01205709,HD현대,267250,True,5,20210317001190,20220323001006,20230320001015,20240321001432,20250319001012
01205842,HD건설기계,267270,True,4,20210315001069,,20230314000697,20240320001838,20250327000348
01205851,HD현대일렉트릭,267260,True,5,20210315001064,20220311001108,20230314001160,20240318000722,20250320001309
01206717,마이크로엔엑스,448780,True,2,,,,20240321000933,20250321000889
